,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
288,"('LE ROI.', ""Quoi ! Vous pourriez m'aimer, généreuse Princesse, Et voulant conserver mon fils à sa tendresse, Je verrais votre coeur s'arracher aujourd'hui À ce parfait amour que vous avez pour lui ? Soleil, Astre sacré, verras-tu dans la Perse Une gloire effacer la gloire d'Artaxerce ? Non, s'il faut disputer une gloire entre nous, J'éteindrai mon amour, je vaincrai comme vous."")","('ARBACE.', ""Seigneur j'ai rempli mon devoir, J'ai saisi ce moment qui fut en mon pouvoir. De ramener l'audace à votre obéissance. Ce succès que le ciel dût à mon innocence, Ce bien inespéré que je goûte en ce jour Doit peut-être m'absoudre aux yeux de votre Cour, Mais si ce prompt effet de la foi la plus pure, Si mon zèle trop vain n'a rien qui vous rassure, Si plus sévère enfin comme fils, comme roi, Tous vos soupçons encor sont arrêtés sur moi, Qu'on me rende mes fers, le malheureux Arbace Est absous devant vous, on ne veut point de grâce."")",246,236,0.0,Match
289,,"('ARTAXERCE.', ""Je ne sais où je suis ! Hé qui t'a délivré ?"")",-,237,1.0,Deletion
290,"('ASPASIE.', 'Quel triomphe suivrait cette grande victoire ?')","('ARBACE.', ""Le sort, le même sort contre moi déclaré N'exigez rien de plus."")",247,238,1.22,Substitution
291,"('LE ROI.', ""Quand je vous dois, Madame, et mon fils, et ma gloire, Il ne sera pas dit qu'en générosité  Un Mortel, quel qu'il soit, m'ait jamais surmonté. Que le fier Tiribaze en murmure, il faut faire Grâce entière à mon fils, il faut vous satisfaire."")","('ARTAXERCE.', ""Ô prodige ! Ô mystère Chaque mot me confond ; est-ce ainsi qu'il m'éclaire ? Toi me défendre ! Toi ! Tu m'aurais pu servir, Est-ce innocence ? Ô ciel ! N'est-ce qu'un repentir ?"")",248,239,0.63,Substitution
292,"('ASPASIE.', ""Ah, Seigneur, c'est assez de sauver votre fils, N'irritons pas l'orgueil de nos fiers Ennemis."")","('ARBACE.', ""Le crime est trop horrible, et qui l'eut pu commettre, Entre vos mains, Seigneur, viendrait-il se remettre ? Sûr qu'il n'est point de grâce en un tel attentat, Que le moindre pardon révolterait l'État, Le coupable aux forfaits dévoue alors la vie ; Et pour mieux les cacher, souvent les multiplie."")",249,240,0.86,Substitution
293,"('LE ROI.', ""Je saurai consoler Nitocris, et son père ; Elle perd Darius, je lui rendrai son frère. Qu'on les fasse venir, que tous deux satisfaits... Quel tumulte, quel bruit remplit tout ce Palais ?"")","('ARTAXERCE.', ""Que dois-je soupçonner ! Il échappe à ses fers, Il réprime lui seul des complots si pervers, Par un zèle apparent si pour sauver sa gloire... Sa fureur... à l'autel... plus couverte... plus noire... Hé bien prends à témoin dans ce lieu redouté, Et de ton innocence et de la vérité Le Dieu dont la puissance est dans Suze adorée ; Viens, jure à cet autel sur la coupe sacrée."")",250,241,0.78,Substitution
294,"('LE ROI, continue.', ""Qu'est-ce, Oronte ? Parlez. Mais que vois-je paraître ? Quel désordre ? Quel sang ?"")","('ARBACE.', 'Ah ! Je suis prêt, donnez.')",251,242,1.19,Substitution
295,"('ORONTE.', ""C'est le sang de mon maître."")",,252,-,1.0,Insertion
296,"('LE ROI.', 'De mon fils ?')","('ARTABAN.', 'Mon fils !')",253,243,0.0,Match
297,,"('ARTAXERCE.', 'Artaban !')",-,244,1.0,Deletion
298,"('ASPASIE.', 'Juste Ciel !')","('EMIRÈNE.', 'Ciel !')",254,245,0.43,Substitution
299,,"('ARTAXERCE.', ""Pourquoi l'arrêtez-vous ?"")",-,246,1.0,Deletion
300,,"('EMIRÈNE.', 'Ô crime !')",-,247,1.0,Deletion
301,,"('ARBACE, à part.', 'Sort cruel !')",-,248,1.0,Deletion
302,"('LE ROI.', 'Vos présages, grands Dieux, Sont enfin éclaircis. Quel Monstre furieux...')","('ARTAXERCE.', 'Quel est donc votre effroi ? Parlez.')",255,249,0.87,Substitution
303,"('ORONTE.', ""On ramenait le Prince assuré de sa grâce. Tiribaze surpris, plein de trouble et d'audace, Balançant quelque temps, l'approche, et nous fait voir Par un regard terrible, un affreux désespoir. Arrête, lui dit-il, par sa lâche inconstance, Le Roi te faisant grâce, a trahi ma vengeance. Puis tirant un poignard ; Prince ingrat, et sans foi, Meurs, et me venge ainsi de ton père, et de toi. Je m'élance sur lui pour arrêter sa rage ; Mais son Fer malgré moi s'étant fait un passage, Frappe le Prince ; et moi des mains de l'assassin Arrachant le Poignard, je lui perce le sein."")","('EMIRÈNE.', 'Tout vous éclaire, Le ciel ouvre vos yeux. Redoutez tout, mon frère. Trop longtemps le perfide a surpris votre soi. Artaban nous trahit.')",256,250,0.32,Substitution
304,,"('ARTABAN.', 'Quoi, Madame !...')",-,251,1.0,Deletion
305,,"('EMIRÈNE, à Artaban.', ""Tais toi. Va, je reconnais trop ta fourbe abominable, Ton crime est avéré : si tu n'es pas coupable, Bois dans la coupe."")",-,252,1.0,Deletion
306,,"('ARTABAN.', ""Hé bien !... Oui, je l'empoisonnai."")",-,253,1.0,Deletion
307,,"('ARBACE.', 'Quel aveu !')",-,254,1.0,Deletion
308,"('LE ROI.', ""Ton zèle un peu trop prompt l'enlève à ma justice."")","('ARTAXERCE.', 'Quoi, perfide !')",257,255,0.88,Substitution
309,"('ORONTE.', ""Écoutez ce qui reste, et voyez son supplice. La mort de Darius répandue en ces Lieux, Nitocris de son sang venant saouler ses yeux, Voit son père mourant. Quel spectacle pour elle ! Pénétrez aussitôt d'une douleur mortelle, Se regardant l'un l'autre, et se parlant tous deux, Par de profonds sanglots, et des cris douloureux, Elle succombe enfin, et tombe évanouie. Lui, qui perd tout son sang, et qui la croit sans vie, Pressé par ses remords, ma Fille meurt, je meurs, Dit-il au Prince, et c'est le fruit de nos fureurs. T'ayant fait conseiller d'enlever Aspasie, J'en avertis le Roi, j'armai sa jalousie ; Mais voyant sa faiblesse excuser l'attentat, J'ai poussé ma douleur jusqu'à l'assassinat ; Je voulais sur ton père achever mon ouvrage ; Mais les Dieux par ma mort ont prévenu ma rage. À ces mots, vers le Ciel ayant levé les yeux, Il blasphème en mourant, et déteste les Dieux."")","('ARTABAN.', ""Et te la destinai, J'ai tout fait pour Arbace, il n'est point mon complice ; Mon fils du fer sanglant craignit pour moi l'indice, Sa main me l'arracha."")",258,256,0.99,Substitution
310,,"('ARTAXERCE.', ""Qu'on l'arrête."")",-,257,1.0,Deletion
311,,"('ARTABAN.', ""Frémis ; J'ai su gagner ta garde et tout n'est pas soumis. Amis , meure Artaxerce. Il tire son épée pour signal."")",-,258,1.0,Deletion
312,,"(""ARTAXERCE, l'épée à la main."", 'Osez-vous bien, perfides ?')",-,259,1.0,Deletion
313,"('LE ROI.', ""Est-ce à lui que j'avais confié ma puissance ?"")","('ARBACE, se jetant au devant du Roi.', ""C'est à travers mon sein que vos coups parricides..."")",259,260,0.95,Substitution
314,,"('EMIRÈNE.', 'Ah ! Dieux !')",-,261,1.0,Deletion
315,,"('ARTABAN.', ""N'écoutez rien."")",-,262,1.0,Deletion
316,,"(""ARBACE, se jetant sur l'autel prenant la coupe."", ""Frémissez, inhumain, Vous m'aimez, ce poison va passer dans mon sein."")",-,263,1.0,Deletion
317,,"('ARTABAN.', 'Que fais-tu ?')",-,264,1.0,Deletion
318,"('ORONTE.', ""Darius qui mourait, malgré notre assistance, Frappé de ce discours, tournant les yeux vers nous, Vous cherche, croit vous voir, et s'adressant à vous ; Vous vivez, et je meurs, le Ciel est équitable. Vous êtes innocent, je suis le seul coupable. Mon trépas, grâce au Ciel, fait justice à tous deux. Mindate m'assurait qu'en Rival généreux, Vous cédiez Aspasie avec trop d'injustice ; Le Ciel n'a pas voulu que je vous la ravisse. Puissiez-vous l'un à l'autre être unis à jamais, Et puissiez-vous tous deux vivre et régner en paix. Puis s'adressant à moi ; Va dire à ma Princesse... À ce mot il succombe, et cède à sa faiblesse ; Son coeur qui veut parler, ne fait que soupirer, Et par ce vain effort achève d'expirer."")","('ARBACE.', 'Jetez donc ces armes criminelles ; Donnez du repentir cet exemple aux rebelles Ou cette coupe....')",260,265,0.71,Substitution
319,"('ASPASIE.', ""Moi, de tant de malheurs la cause infortunée, Seigneur, à vivre encor m'auriez-vous condamnée ? Éteignez dans mon sang ces malheureux appas."")","('ARTABAN.', ""Ingrat ! Tu fais mon désespoir. Va rampe aux pieds du trône, où tu pouvais t'asseoir ; Esclave malheureux d'une vertu timide, Vis dans l'abaissement, chargé d'un parricide."")",261,266,0.64,Substitution
320,,"('EMIRÈNE.', 'Hé bien ! Vous le voyez, me trompais-je, Seigneur ?')",-,267,1.0,Deletion
321,,"('ARBACE.', ""Ah ! Mon père ! À quel prix me rendez-vous l'honneur ? Arbace veut suivre son père, Artaxerce le retient."")",-,268,1.0,Deletion
322,"('LE ROI.', ""Consolez ma douleur, et ne l'augmentez pas ; Calmez ce désespoir après ce coup funeste ; Vivez, ne m'ôtez pas le seul bien qui me reste. Allons, Madame, allons fléchir les immortels, Et porter nos regrets au pied de leurs autels."")","('ARTAXERCE.', ""Dieu ! Quel jour m'est rendu, que l'erreur est cruelle ! Moi qui te soupçonnais je dois tout à ton zèle... Viens partager ce rang d'où je tombais sans toi, Et retrouve à jamais ton ami dans ton Roi."")",262,269,0.9,Substitution
