,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
242,"('MANUEL', ""...me suspend:(Lit.) «Personne ne m'ouvre, parce que je suis de Don Manuel seulement."")","('Florestan', 'Ne m’ouvrez pas, j’appartiens seulement A Florestan, dit-elle.')",206,187,0.63,Substitution
243,"('COSME', ""Priez Dieu que vous ne me croyez pas de force! Ne l'ouvre pas, essaie, sans le conjurer au préalable."")","('Carrille', 'Et bien asseurément, Vous serez à la fin obligé de me croire, Avez-vous jamais veu de plus estrange histoire ? Ne l’ouvrez pas avant que de la conjurer.')",207,188,0.06,Substitution
244,"('MANUEL', ""Cosme, qu'est-ce qui me suspend C'est la nouveauté, pas la peur,  que celui qui admire ne craint pas. (Lire.)«Je me soucie de votre santé, en tant que celui qui a été à l'origine de votre risque. Alors, reconnaissant et blessé, je vous prie de m'en informer et de faire appel à moi, car il y aura une opportunité pour tous deux, en laissant la réponse là où vous l'avez trouvée, conscients que le secret compte, car le premier jour du mes amis, je perdrai mon honneur et ma vie."")","('Florestan', 'La nouveauté m’estonne, et me fait  Mais ce n’est pas la peur, car encor que j’ Je ne crains rien pourtant. Ouvrons, il la faut lire. Je suis au desespoir, Florestan, d’avoir mis Un homme comme vous en danger de la vie, Et que pour mon suject vous ayez eu l’envie De combattre la fleur de vos meilleurs amis. J’ay fait respandre un sang que je dois estimer ; Et ce sang ouvrira la source de mes larmes ; Mais mon mal cesseroit si j’avois quelques  Qui vous peussent un jour obliger à m’aymer. Excusez cét effect de mes legeretez, Vous ne vous plaindrés poinct de m’avoir  Et de mon desplaisir je seray soulagée En me faisant sçavoir comme vous vous portez. Ayez soin cependant de bien-tost vous guerir, Et si vous m’escrivez,  Vostre escrit au lieu mesme où sera cette lettre, Et je prendray le soin de l’envoyer querir. Je vous descouvre icy les secrets de mon cœur ; Gardez de reveler ce secret à personne ; Si l’un de vos amis seulement le soubçonne, Je perds en mesme temps et la vie, et l’honneur.')",208,189,0.0,Match
245,"('COSME', 'Etrange cas !')",,209,-,1.0,Insertion
246,"('MANUEL', 'Quoi d’étrange ?')","('Carrille', 'Que dites-vous, Monsieur, de ce miracle icy ?')",210,190,0.66,Substitution
247,"('COSME', 'Vous n’admirez pas ça ?')",,211,-,1.0,Insertion
248,"('MANUELN', '° ; avant avec ceci est venu déception dans ma vie.')",,212,-,1.0,Insertion
249,"('COSME', 'Comment ?')",,213,-,1.0,Insertion
250,"('MANUEL', ""Eh bienon voit clairement que cette dame couverte, comme c'est aveugle et si perturbé  de Don Luis fuyant était, C'était sa dame, bien sûr,  Cosme, cela ne peut pas être,  s'il est célibataire, sa femme ; et, ceci étant vrai,  quelle difficulté aura-t-il ? que dans la maison de son amant a assez de main  pour entrer?"")","('Florestan', 'Mon doute est à present, peu s’en faut esclarcy Car on  Qui maintenant m’escrit, et qui dit qu’elle m’ayme, Est celle qui tantost fuioit de Licidas : Estant vray comme il est, pourquoy ne veux-tu pas (Car je tiens pour certain que ce soit sa Maitresse,) Que pour entrer ceans elle ait assez d’adresse, Ou pour par un des siens m’envoyer cet escrit ?')",214,191,0.11,Substitution
251,"('COSME', ""Très bien, c'est pensé, mais ma peur Entrez. J'avoue qui est sa dame et l'événement  Je vous considère bon, monsieur ; mais comment le pourrait-elle ? de la rue savoir  que devait-il se passer  avoir ce jour  Avez-vous déjà préparé le document ?"")","('Carrille', 'Non je ne puis penser qu’un autre qu’un esprit Puisse entrer en ce lieu, la porte estant fermée, Ou par un sortilège, il faut qu’il l’ait ')",215,192,0.99,Substitution
252,,"('Florestan', 'Avant que nous vinssions ?')",-,193,1.0,Deletion
253,"('MANUEL', ""Après m'avoir dépassé, il a pu le donner à un serviteur."")","('Carrille', 'Vous me feriez damner, A ce compte il faudroit qu’elle eut peu deviner Que vous deviez avoir sur l’heure une querelle, Et que l’on vous devoit blesser pour l’amour d’elle. Laissez-moy ces raisons, croyez vostre valet ; Cette femme, sans doute, c’est un  Nos  Qu’il faut que ç’ait été quelqu’un de l’autre monde, Quel autre eust peu changer mon argent en charbon ?')",216,194,1.12,Substitution
254,"('COSME', ""Et même si on le lui donnait, il Comment aurait-il dû être placé ici ? Parce que personne n'est entré ici depuis que je suis ici."")",,217,-,1.0,Insertion
255,"('MANUEL', 'Cela aurait très bien pu arriver avant.')",,218,-,1.0,Insertion
256,"('COSME', 'Oui, mais trouver des tromblons valises et vêtements et le papier écrit arrive en plus.')",,219,-,1.0,Insertion
257,"('MANUEL', ""Regardezs'ils sont fermés  ces fenêtres le sont."")",,220,-,1.0,Insertion
258,"('COSME', 'Et avecdes heurtoirs et des barres.')","('Florestan', 'Mais viençà, dis-tu vray, parles-tu tout de bon ?')",221,195,1.76,Substitution
259,"('MANUEL', 'Tu me laisses avec encore plus de doute,   et mille soupçons me donnent.')","('Carrille', 'Je vous l’ay dit cent fois, en doutez-vous encore ?')",222,196,0.67,Substitution
260,"('COSME', 'De quoi ?')","('Florestan', 'Ce fait cache sans doute un secret que j’ignore. Tout est-il bien fermé, regarde bien partout ?')",223,197,1.46,Substitution
261,"('MANUEL', ""Je ne saurai pascomment l'expliquer."")","('Carrille', 'Tout est clos comme un œuf, de l’un à l’autre bout. En faut-il davantage encor pour vous confondre ? Mais que resolvez-vous ?')",224,198,1.97,Substitution
262,"('COSME', 'Au fait, que faire ?')",,225,-,1.0,Insertion
263,"('MANUEL', ""Écrire et répondre J'ai même l'intention de le découvrir avec un style qui semble  que je n'ai pas trouvé dans ma valeur  ni admiration ni peur,  dont je ne doute pas qu'il sera proposé  une occasion où nous donnons, voir quels sont les papiers,  avec celui qui les porte et les amène."")","('Florestan', 'Je pretends luy respondre, Et luy faire paroistre un trait de  De n’avoir de sa lettre eu nul estonnement, Puis qu’elle doit escrire, avec le temps j’espere De pouvoir aisement descouvrir ce mystere.')",226,199,0.43,Substitution
264,"('COSME', 'Et à partir de là nous ne donnerons pas compte aux invités ?')","('Carrille', 'N’en parlerez-vous point ?')",227,200,0.91,Substitution
265,"('MANUEL', ""Non, parce que je n'ai pas à le faire tout mal à une femme C'est comme ça qu'il m'a fait confiance."")","('Florestan', 'Comment, fausser la foy A qui s’est confiée si franchement à moy ? J’aymerois mieux mourir.')",228,201,1.26,Substitution
266,"('COSME', 'Alorsvous avez déjà offensé qui  son copain tu penses.')","('Carrille', 'Vous avez donc envie D’offencer Licidas.')",229,202,1.02,Substitution
267,"('COSME', ""Non, monsieur ; il y en a plus ici qu'il ne vous semble ; à chaque discours, il grandit  mes soupçons."")","('Florestan', 'Moy, je perdray la vie Avant que je consente à cette lascheté, Je puis bien contenter ma curiosité, Sans envers mon amy paroistre en rien coupable. (Florestan se met à escrire.)')",230,203,0.94,Substitution
268,"('MANUEL', 'Commentaimes-tu ça ?')",,231,-,1.0,Insertion
269,"('COSME', ""Vous voyez ici ils vont et viennent papiers et ça jamais, même si vous l'examinez davantage,  certaines déceptions qu'ils ont ; que croiras-tu ?"")","('Carrille', 'S’il faut que cet esprit, ou bien plustost ce diable, Entre ceans, en sorte, et se laisse approcher Sans qu’on le puisse voir, entendre, ny toucher, Que croirez-vous alors ?')",232,204,0.89,Substitution
270,"('MANUEL', ""Qu'est-ce quel'ingéniosité et l'art il y a pour entrer et sortir, fermer, ouvrir,  et que le quatrième a une partie par où. Et dans le doute tel Je pourrais perdre le procès, mais non, Cosme, crois  chose surnaturelle."")","('Florestan', 'Rien d’extraordinaire Qu’on ne puisse en effet naturellement faire.')",233,205,0.88,Substitution
271,"('COSME', ""N'y a-t-il pas d'elfes ?"")","('Carrille', 'Mais n’est-il point d’esprits ?')",234,206,1.32,Substitution
272,"('MANUEL', 'Personneles a vus.')","('Florestan', 'D’esprits, c’est le vieux jeu.')",235,207,1.71,Substitution
273,"('COSME', '¿Familiares?')","('Carrille', 'De familiers.')",236,208,0.85,Substitution
274,,"('Florestan', 'Non plus .')",-,209,1.0,Deletion
275,,"('Carrille ', 'De folets* ?')",-,210,1.0,Deletion
276,,"('Florestan', 'Aussi peu.')",-,211,1.0,Deletion
277,"('MANUEL', 'Ce sontdes chimères.')",,237,-,1.0,Insertion
278,"('COSME', 'Des sorcières ?')","('Carrille', 'De sorciers ?')",238,212,0.0,Match
279,"('MANUEL', 'Moins.')","('Florestan', 'Point du tout.')",239,213,0.79,Substitution
280,"('COSME', 'Sorcières ?')","('Carrille', 'De larves au teint blesme')",240,214,1.75,Substitution
281,"('MANUEL', 'Cette erreur !')","('Florestan', 'Quelle folie, ô Dieux !')",241,215,1.59,Substitution
282,"('COSME', 'Y a-t-il des succubes ?')","('Carrille', 'Des enchanteurs ?')",242,216,1.26,Substitution
283,"('MANUEL', 'N°')","('Florestan', 'De mesme.')",243,217,0.94,Substitution
284,"('COSME', 'Charmant?')",,244,-,1.0,Insertion
285,"('MANUEL', ""Ni l'un ni l'autre."")","('Carrille', 'Des nigromantiens')",245,218,1.75,Substitution
286,"('COSME', 'Magique?')","('Florestan ', 'Imaginations.')",246,219,1.12,Substitution
287,"('MANUEL', ""C'estidiot."")",,247,-,1.0,Insertion
288,"('COSME', 'Des nécromanciens ?')","('Carrille', 'Des farfadets ?')",248,220,1.44,Substitution
289,"('MANUEL', 'Légèreté.')","('Florestan', 'Ce sont pures impressions.')",249,221,1.13,Substitution
290,"('COSMI', ""Sommes-nous pleins d'énergie ?"")","('Carrille', 'N’est-ce point une fée ?')",250,222,1.0,Substitution
291,"('MANUEL', 'Commefou!')",,251,-,1.0,Insertion
292,"('COSME', ""Que Dieu me bénisse, je t'ai attrapé !  Merde ?"")","('Florestan', 'O l’estrange chimere !')",252,223,1.31,Substitution
293,,"('Carrille', 'Ou le moine bouru')",-,224,1.0,Deletion
294,"('MANUEL', 'Sanspuissance notoire.')","('Florestan', 'Maraut, te veux-tu taire ?')",253,225,1.57,Substitution
295,"('COSME', 'Y a-t-il des âmes au purgatoire ?')","('Carrille', 'Seroit-ce pas une ame en peine ?')",254,226,0.69,Substitution
296,"('MANUEL', ""Qu'ils me font tomber amoureux ? Y a-t-il d'autres bêtises ? Laisse-moi, tu es fatigué."")","('Florestan', 'Et tu pretends Qu’elle me fist l’amour')",255,227,1.11,Substitution
297,,"('Carrille ', 'Un succube')",-,228,1.0,Deletion
298,,"('Florestan', 'Es-tu fol ?')",-,229,1.0,Deletion
299,,"('Carrille', 'Un lutin ?')",-,230,1.0,Deletion
300,,"('Florestan', 'Ce sont fables.')",-,231,1.0,Deletion
301,,"('Carrille', 'A ce coup je vous tiens, et n’est-il point de diables ?')",-,232,1.0,Deletion
302,,"('Florestan', 'Oüy ; mais ils ne sont rien sans un divin pouvoir.')",-,233,1.0,Deletion
303,"('COSME', 'Quoi qu’il en soit, qu’avez-vous déterminé ?')","('Carrille', 'Mais que sera-ce donc ?')",256,234,0.73,Substitution
304,"('MANUEL', ""Assiste nuit et jour avec un soin singulier ; ici la déception est profonde ; ne crois pas qu'il y en ait dans le monde ni les elfes ni les membres de la famille."")","('Florestan', 'Je ne le puis sçavoir, Plus je me romps l’esprit sur un sujet si rare, Plus mes sens sont confus, et ma raison s’esgare. Achevons.')",257,235,1.03,Substitution
305,"('COSME', ""Eh bien, en fait, je présume qu'un démon les a amenés, que cela et bien plus encore sera là où il y en a  qui prend du tabac fumé. (Sortie.) Jour IIDOÑA ÁNGELA, DOÑABEATRIZ et ISABEL sortent."")","('Carrille,', 'Ce demon,cét esprit enragé S’est sauvé de l’enfer sans demander congé, Avec son esprit fort mon maistre est heretique, De nier les esprits et le pouvoir magique. Je croy tout sur ce poinct, jusques aux loups-garoux (Ariste entre.)')",258,236,1.26,Substitution
306,"('ANGELA', ""Ne les pensez pas remarquablesjusqu'à ce que vous connaissiez la fin.  Que nous reste-t-il ?"")","('Ariste', 'On a servi, Monsieur, on n’attend plus que vous.')",259,237,1.08,Substitution
307,"('BEATRIZ', ""Tu es restée dans lequel vous avez traversé le placardjusqu'à sa chambre,qui est aussi difficile à voirque facile à ouvrir;que vous avez écrit un papier pour luiet que le lendemain vous avez trouvé la réponse."")",,260,-,1.0,Insertion
308,"('ANGELADI', ""dit,eh bien,quel style courtois et galant je n'ai jamais vu,mélange entre l'admirablede l'événement et le drôle,imitant leschevaliers errants, à qui arrivent des aventures similaires.Le rôle, Beatriz , c'est ça.J'espère que ça vous plaira.(Lit ÁNGELA.)«Beau propriétaire, quoi que tu sois celui qui sympathise avec ce chevalier troublé, et en pieux tu atténues ses ennuis, je te demande de me faire prendre conscience du petit gâchis ou du mécréant païen que tu souilles dans ce charme, afin qu'un pour la deuxième fois en ton nom, désormais guéri des blessures passées, entre dans une immense bataille, qu'il y croie ou non, que la vie n'a pas plus de valeur que la mort, un chevalier tenace dans son devoir. Donateur de lumière, ton écran, ne m'oublie pas. Le chevalier de la dame gobeline."")","('Florestan', 'Je m’en vay de ce pas, toy prend le soin de mettre Cet escrit au lieu mesme ou j’ay trouvé sa lettre, Et vien-t-en me servir incontinent apres.')",261,238,0.98,Substitution
309,"('BEATRIZ', ""Le bon style, pour ma vie,et en passant le langagedu charme et de l'aventure !"")",,262,-,1.0,Insertion
310,"('ANGELA', ""Quand j'attendais que le rôle arrive avecdes admirations sérieuses, j'ai vu une tellevictime, dont je voulais perpétuer le styleet, lui répondant ainsi, J'ai réussi..."")",,263,-,1.0,Insertion
311,"('ISABEL', 'Arrête,ne passe pas, don Juan, ton frère, arrive.')",,264,-,1.0,Insertion
312,"('ANGELA', 'Il viendra très ferme et affectueuxpour te remercier de la joiede te voir, Beatriz, et de te parlerdans sa maison.')",,265,-,1.0,Insertion
313,"('JUAN', '""Il n\'y a pas de mal qui ne vienne pour le bien"",dit-on dans des adages vulgaires,et en moi on voit, eh bien, que tes maux viennentpour mon bien.J\'ai su, belle Beatriz,que c\'est un regret que ton père Il a eu avec toi, dans notre maisonsans plaisir ni contentement il t\'amène.Des condoléances qui doivent êtreflatteuses et agréables,comme mes plaisirs le sont pour toi,pour moi tes regrets, car c\'est une force que je ne ressens pas les malheurs qui ont été liés au fait de te voir, car aujourd\'hui l\'amoura des effets divers,en toi de douleur et en moide gloire, tout comme le serpent,de qui, si le poison sort,le thriaca sort aussi.Soyez les bienvenusque, même si le séjour soit court,vous puissiez bien trouver un soleilen compagnie d\'un ange.')","('Carrille', 'Sans me le commander, je vous suivray de pres ; Non n’ayez pas de peur, qu’icy seul je demeure, Je veux souper aussi, je m’en vay tout à l’heure.')",266,239,1.12,Substitution
314,"('BEATRIZ', ""Condoléances et félicitationsvous vous êtes mélangés si polimentque je ne sais pas quoi répondre.Dégoûté de mon pèreJe viens; C'était de ta faute,eh bien, même si le galant ne le sait pas,il sait que sur le balconj'ai parlé hier soir et, pendant que la colère passe, il veut que je sois avec mon cousin, parce qu'il fait confiance à son vertu.Je vous dirai seulement, et cela suffit,que j'estime les déplaisirs,de sorte que l'amour provoque aussi en moi divers effets,tout comme le soleil lorsqu'il diffusede beaux rayons, qu'une fleurse flétrit et une autre est né,l'amour me fait mal à la poitrineet il suffit d'un seul rayonpour que le chagrin meureet le plaisir de me retrouverdans ta maison est né, qui a étéune sphère de diamant,belle envie d'un soleilet canopée capable d'un ange."")","('Lucinde', 'J’avouë en vérité que vous me surprenez Jusques au dernier poinct mes sens sont estonnez, Et d’autre que de vous, j’aurois bien peine à croire Les divers incidents qui sont en ceste histoire, Vous avez par ces ais trouvé  Le moyen de passer dans son appartement. On n’a jamais parlé d’aventures semblables, Et semble Qu’il doit estre surpris s’il a veu vostre escrit, Sans mentir c’est assez pour luy troubler l’esprit.')",267,240,0.36,Substitution
