,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
203,,"('PRÉCIEUSE.', 'Et qui se nomme ?')",-,200,1.0,Deletion
204,,"('ANDRES.', 'Son nom ne se dit pas.')",-,201,1.0,Deletion
205,,"('PRÉCIEUSE.', ""C'est lui-même. Et pourquoi ? Bas."")",-,202,1.0,Deletion
206,"('II. ÉGYPTIEN', ""Plus vite que le pas s'acheminant ici."")","('ANDRES.', ""Pour cause, les voici, c'est un récit pour toi, Au ballet que..."")",97,203,0.92,Substitution
207,,"('PRÉCIEUSE.', ""J'entends ce que vous voulez dire, Voyons."")",-,204,1.0,Deletion
208,"('CLÉMENT', ""Quels fantômes affreux, quelles larvales ombres Sortent à l'impourvu de leurs repaires sombres ;? Avance, le moyen de fuir ou reculer ? Il faut bon gré mal gré sa peur dissimuler."")","('ANDRES.', 'À ce penser il faut que je soupire, Là, mes superbes sens furent humiliés, Et ta grâce à danser foula mon coeur aux pieds.')",98,205,0.76,Substitution
209,"('I. ÉGYPTIEN', ""L'épouvante le tient jusqu'au profond de l'âme."")","('PRÉCIEUSE.', ""Épargnez ces discours où l'amour vous emporte."")",99,206,1.32,Substitution
210,,"('ANDRES.', 'Tu devais à peu près nous parler de la sorte.')",-,207,1.0,Deletion
211,"('CLÉMENT', 'Hélas ! mes bons amis, votre aide je réclame.')","('PRÉCIEUSE.', 'Vous avez lu les miens, que je lise ceux-ci.')",100,208,1.45,Substitution
212,,"('ANDRES.', 'Il est juste, tiens donc, tu peux en rire aussi.')",-,209,1.0,Deletion
213,"('II. ÉGYPTIEN', '')",,101,-,1.0,Insertion
214,"('CLÉMENT', ""À chercher le couvert hors du chemin réduit, Une faible clarté en ces lieux découverte M'attire misérable à ma ruine aperte. Plus qu'onc lièvre ne fut de vos chiens gourmandé, Pitoyable sujet du secours demandé, N'ayant dessus le corps partie aucune entière, Qui sans doute viens faire ici mon cimetière."")","('PRÉCIEUSE, lit ce qui suit.', ""Si je vous semble Égyptienne, Je n'en ai que l'habit, l'adresse et les cheveux, Et quoi que d'un César leur Reine ait eu les voeux, Sa beauté toutefois fut moindre que la mienne. J'attire à moi tous les humains, Curieux de me voir ainsi que de m'entendre, Et pas un ne se peut défendre Des coups où mes beaux yeux font l'office des mains. Je donne aux âmes la torture, Je ne prends que des coeurs, mes larcins sont hardis, Et je fais mieux que je ne dis. La bonne ou mauvaise aventure. Mes compagnes et moi d'une adresse subtile Nous volons en tous lieux, Mais de tout notre bien je leur quitte l'utile, Et ne profite point que du délicieux. Comme on voit nos larcins être fort différents, Nos restitutions ont des effets contraires, La leur oblige fort, et moi lorsque je rends, Je cause des douleurs amères, Et l'on me fait mille prières De retenir toujours ce que je prends. Récit de la belle Égyptienne."")",102,210,0.48,Substitution
215,"('I. ÉGYPTIEN', 'As-tu la croix ? tu as trouvé tes médecins Qui te rendront bientôt gaillard et des plus sains.')","('ANDRES.', ""Que t'en semble ?"")",103,211,1.09,Substitution
216,,"('PRÉCIEUSE.', ""L'ouvrage est sans doute admirable, Heureuse si le sens en était véritable."")",-,212,1.0,Deletion
217,"('CLÉMENT', ""Cela ne manquera pourvu qu'on me soulage."")","('ANDRES.', 'Je le puis assurer sans faire le flatteur.')",104,213,1.18,Substitution
218,,"('PRÉCIEUSE.', ""Si vous craignez encore qu'on découvre l'auteur, Suivez-moi seulement."")",-,214,1.0,Deletion
219,,"('ANDRES.', 'Sais-tu qui se peut être ?')",-,215,1.0,Deletion
220,,"('PRÉCIEUSE.', ""Je le vais déguiser, il se fait trop connaître, Mais il faut qu'avec moi vous y mettiez la main."")",-,216,1.0,Deletion
221,"('II. ÉGYPTIEN', ""Une vieille entre nous experte selon l'âge Sait au son de l'argent ressusciter les morts, Elle passe Médée en matière de sorts. Nous deux t'allons porter en sa loge voisine, Mais pense que la croix toujours devant chemine."")","('ANDRES.', ""Elle s'en doute, Amour seconde son dessein."")",105,217,1.07,Substitution
222,"('CLÉMENT', '')",,106,-,1.0,Insertion
223,"('I. ÉGYPTIEN', 'Et me crois que guéri tu te porteras bien.')",,107,-,1.0,Insertion
224,"('ANDRES', ""Leurs abois continus, que la colère aiguise, Quasi comme acharnés sur quelque bête prise, Outre les cris humains à travers éclatants M'alarment éveillé depuis un fort longtemps : Résolu d'aller voir seul, n'était que j'ignore Ce qu'en occasion pareille on fait encore."")","('LE POÈTE, en habit de berger et de nuit.', ""Au secours, je suis mort, ha ! Quelle destinée M'a fait trouver ces chiens dans leur rage obstinée ?"")",108,218,0.44,Substitution
225,,"(""L'ÉGYPTIEN, à son camarade."", ""Sans doute nos mâtins font quelque bon repas, Ils cessent d'aboyer, suis-moi, doublons le pas."")",-,219,1.0,Deletion
226,,"('LE POÈTE.', ""Ô Dieux ! Je n'en puis plus."")",-,220,1.0,Deletion
227,"('VIEILLE ÉGYPTIENNE', ""Notre coutume porte où parait du danger Que chacun chez le chef soudain se doit ranger, Près d'obéir selon la charge commandée. Or, première toujours avertie ou mandée, Ne te tourmente point, demeure en bon repos. Sortir pour peu de bruit ne viendrait à propos."")","(""L'ÉGYPTIEN."", ""J'entends quelqu'un se plaindre. Approche ta lumière, et garde de l'éteindre. Ma foi c'est un berger prêt à laisser sa peau, Tu verras que nos chiens sont après le troupeau. Es-tu mort ?"")",109,221,0.44,Substitution
228,,"('LE POÈTE.', 'Je me meurs.')",-,222,1.0,Deletion
229,,"(""L'ÉGYPTIEN."", ""Hé ! Qui diable t'amène En ces lieux, et de nuit ?"")",-,223,1.0,Deletion
230,"('PRÉCIEUSE', ""Silence, j'ois marcher, ô pitoyable chose ! Un blessé dessur deux de nos hommes repose, Qu'on amène ma mère à refuge vers vous."")","('LE POÈTE.', 'Ma fortune inhumaine, Mais sans plus discourir, de grâce assistez-moi.')",110,224,0.8,Substitution
231,,"(""L'ÉGYPTIEN."", 'Après, qui nous payera ?')",-,225,1.0,Deletion
232,,"('LE POÈTE.', 'Moi-même.')",-,226,1.0,Deletion
233,,"(""L'ÉGYPTIEN."", ""As-tu de quoi ? Je ne fais rien pour rien, songe à quoi tu t'engages."")",-,227,1.0,Deletion
234,"('VIEILLE ÉGYPTIENNE', 'Tant mieux, de toutes parts le gain me flaire doux.')","('LE POÈTE.', 'Oui, tenez, ce ducat vous servira de gages.')",111,228,1.05,Substitution
235,,"(""L'ÉGYPTIEN."", ""Prends courage à présent, va, crois-moi, ce n'est rien, Quant tu seras guéri tu te porteras bien. Un ducat d'un berger ! À part."")",-,229,1.0,Deletion
236,,"('LE POÈTE.', 'Amis, qui vous arrête ?')",-,230,1.0,Deletion
237,"('I. ÉGYPTIEN', ""Un voyageur contraint pour la nuit survenue De prendre droit ici son adresse inconnue, A de male fortune éprouvé de nouveau Que nos chiens ont les dents plus dures que sa peau, De leurs gueules récous naguère à toute peine, Si bien qu'à sa prière instante on te l'amène, Promettant libéral ores récompenser Quiconque lui pourra ses blessures panser."")","(""L'ÉGYPTIEN."", ""Ça, donne-moi tes pieds, toi prends-le par la tête, Une vieille entre nous par un magique sort, En touchant de l'argent ferait revivre un mort, Nous allons de ce pas te porter dans sa tente, Pour en être content, rends-la devant contente."")",112,231,0.3,Substitution
238,,"('LE POÈTE.', ""Je n'épargnerai rien pour mon soulagement."")",-,232,1.0,Deletion
239,,"('LA VIEILLE, à Andres.', 'Mon fils, où courez-vous ?')",-,233,1.0,Deletion
240,"('VIEILLE ÉGYPTIENNE', 'Prends courage, deus jours suffisent à ta cure.')","('PRÉCIEUSE.', 'Arrêtez un moment.')",113,234,1.32,Substitution
241,,"(""L'ÉGYPTIEN."", ""La voilà, je l'entends, approchez bonne mère, Voici de la pratique."")",-,235,1.0,Deletion
242,"('CLÉMENT', ""Hélas ! quelles douleurs incroyables j'endure."")","('ANDRES.', 'Ô Dieux quelle misère !')",114,236,0.82,Substitution
243,,"('LA VIEILLE.', ""C'est la cause du bruit qui vous faisait courir."")",-,237,1.0,Deletion
244,,"('PRÉCIEUSE.', 'Ma tante dépêchons, il faut le secourir.')",-,238,1.0,Deletion
245,"('VIEILLE ÉGYPTIENNE', 'Oui, mais tu ne dis mot quant au principal point, Que plus que tes douleurs la pauvreté me point.')","('LA VIEILLE.', ""Hé bien, qu'est-ce qui fait le sujet de tes plaintes ?"")",115,239,0.86,Substitution
246,,"('LE POÈTE.', ""Les dents de vos mâtins sur mes jambes empreintes. Hélas ! Si dans le temps qu'ils me faisaient ce mal, Il ne fut par bonheur passé quelque animal, Dessus qui maintenant ils repaissent leur rage, Ils n'auraient pas encore arrêté leur outrage."")",-,240,1.0,Deletion
247,,"('LA VIEILLE.', ""Si je te puis guérir que me donneras-tu ? L'or est un prompt remède, et de grande vertu, Le baume le meilleur coule de cette source, Et pour fermer la plaie il fait ouvrir la bourse."")",-,241,1.0,Deletion
248,"('CLÉMENT', 'Le guerdon vous rendra de moi plus que contente.')","('LE POÈTE.', 'Hâtez ma guérison de tout votre pouvoir, Je vous contenterai par dessus votre espoir.')",116,242,0.66,Substitution
249,"('VIEILLE ÉGYPTIENNE', ""Enfants, que sur la paille on le couche en ma tente : Toi, Précieuse, va de notre onguent quérir Qui tous maux, appliqué, sur l'heure fait guérir. Dépêche, ne demeure à sa vue attachée."")","('LA VIEILLE.', 'Enfants, portez-le donc en la plus proche tente, Ma fille va quérir de mon divin Nepante Je guéris avec lui toute sorte de maux, Mais il faut sur les tiens murmurer quelques mots, Pour arrêter le sang qui coule en abondance.')",117,243,0.0,Match
250,,"('LE POÈTE.', ""Mon mal va jusqu'au coeur."")",-,244,1.0,Deletion
251,,"('ANDRES.', 'Ami, prends patience.')",-,245,1.0,Deletion
252,,"('LA VIEILLE, à Précieuse.', ""Ne l'as-tu point tantôt assez considéré ? Cours, es-tu revenue ?"")",-,246,1.0,Deletion
253,"('PRÉCIEUSE', ""Oui, le voilà lui-même, et la cause cachée La cause qui le meut de me venir trouver, Ne saurait qu'un dessein frénétique couver."")","(""PRÉCIEUSE, à part en s'en allant."", ""Il est trop assuré, C'est notre Poète, ô Dieux ! Quelle est son entreprise, De nuit, et déguisé, je crains quelque surprise."")",118,247,0.64,Substitution
254,"('CLÉMENT', ""Ô beau soleil d'amour, je béni l'infortune Qui me donne ébloui ta rencontre opportune."")","('LE POÈTE.', 'Soleil dont la lumière est si douce à mes yeux, Tarderas-tu longtemps de paraître en ces lieux ?')",119,248,0.62,Substitution
255,,"('ANDRES.', 'Non, il est tantôt jour.')",-,249,1.0,Deletion
256,"('VIEILLE ÉGYPTIENNE', ""Demeure coi tandis qu'un murmure de rang Sur tes plaies redit arrêtera le sang : Tout succède à plaisir, vite, ma fille, apporte Ce Nepenthe divin chauffé de bonne sorte, L'instillant goûte à goûte où désigne mon doigt. Voilà qui les douleurs diminuer te doit, Sens-tu pas du remède un présent efficace ?"")","('LE POÈTE.', 'Sa divine présence Peut des maux que je sens charmer la violence.')",120,250,0.0,Match
257,,"('LA VIEILLE, aux Égyptiens.', ""Entrez-là, c'en est fait, son sang est arrêté. Ô discours salutaire en cette extrémité. Les Égyptiens portent le poète dans une tente."")",-,251,1.0,Deletion
258,,"('ANDRES, à Précieuse.', 'Quoi déjà de retour ?')",-,252,1.0,Deletion
259,,"('LA VIEILLE.', 'Vite, ma fille apporte. Elle fuit les Égyptiens.')",-,253,1.0,Deletion
260,,"('PRÉCIEUSE.', ""La charité m'oblige à courir de la sorte."")",-,254,1.0,Deletion
261,,"('ANDRES.', ""Tu dois, s'il est ainsi, faire quelques efforts, Pour soulager mon âme aussi bien que son corps."")",-,255,1.0,Deletion
262,,"('PRÉCIEUSE.', ""Si vous n'avez besoin que de ma diligence..."")",-,256,1.0,Deletion
263,"('CLÉMENT', 'Et le somme qui plus commence à prendre place, Commence à chatouiller mes yeux appesantis, Les maux sous la douceur qui dévale alentis.')","('ANDRES.', 'Tu pourrais sans courir hâter mon allégeance.')",121,257,1.03,Substitution
264,"('VIEILLE ÉGYPTIENNE', ""Or sus sus dors, repose à ton aise, et présume Jusqu'aux oreilles être enfoncé dans la plume, N'oubliant pour dormir après un tel devoir Que qui fait du plaisir mérite en recevoir."")","('LA VIEILLE, sortant de la tente et parlant au poète.', ""Te voilà bien, à Dieu, repose en sûreté, Tandis que j'en vais faire autant de mon côté, Si pour ta guérison trop longtemps je sommeille, Apprends qu'au son de l'or notre soin se réveille."")",122,258,0.0,Match
265,"('ANDRES', ""L'humanité vers lui charitable exercée Ne m'oblige pas moins qu'à moi-même adressée. « Jamais certes jamais un bien fut ne se pert » ;: Vous tirez du sépulcre un mort en ce désert, Qui ranimé pourra quelque jour à l'extrême Se revancher, s'il n'est l'ingratitude même."")","('ANDRES.', 'Sa mine et son discours me font connaître assez Que vos soins quelque jour seront récompensés.')",123,259,0.53,Substitution
266,"('VIEILLE ÉGYPTIENNE', ""Ce jour ne passera plus outre que demain : Fust-il mon propre père, ou mon propre germain, Point d'argent, point d'amis, plus de chirurgienne, Nature au demeurant n'a loi plus ancienne Que pratiquer chez nous premiers la charité, L'épreuve t'apprendra que je dis vérité. Retirons-nous, Morphée à mon tour me demande."")","('LA VIEILLE.', ""J'entends bien dès demain recevoir mon salaire, Fut-il mon propre enfant, fut-il mon propre frère, S'il m'avait fait attendre après lui plus longtemps, L'un de l'autre tous deux nous serions mécontents, Point d'argent, point d'onguent, dessus cette pensée Allons nous retirer."")",124,260,0.22,Substitution
267,,"('ANDRES.', ""Qu'elle est intéressée !"")",-,261,1.0,Deletion
268,,"('PRÉCIEUSE.', 'Ma tante allez devant, nous vous suivons de près.')",-,262,1.0,Deletion
269,,"('PRÉCIEUSE.', ""Les lauriers d'Apollon sont changés en cyprès."")",-,263,1.0,Deletion
270,"('PRÉCIEUSE', ""Andres, Andres un mot que la vieille n'entende."")","('ANDRES.', 'Comment ? À ce discours je ne puis rien comprendre.')",125,264,1.12,Substitution
271,,"('PRÉCIEUSE.', 'Le plaisant accident que je vous vais apprendre !')",-,265,1.0,Deletion
272,,"('ANDRES.', ""Qu'est-ce donc mon souci ?"")",-,266,1.0,Deletion
273,,"('PRÉCIEUSE.', 'Mais me promettez-vous ?')",-,267,1.0,Deletion
274,,"('ANDRES.', 'Oui, parle, que veux-tu ?')",-,268,1.0,Deletion
275,,"('PRÉCIEUSE.', ""De n'être point jaloux."")",-,269,1.0,Deletion
276,"('ANDRES', ""Hélas ! un suffirait que tu diffères tant Médecin que l'amour après la mort attend."")","('ANDRES.', ""Assis entre les Dieux, et parmi l'ambroisie, Qui pourrait à présent troubler ma fantaisie ?"")",126,270,0.53,Substitution
277,"('PRÉCIEUSE', ""Devine discoureur la qualité plaisante De celui qu'un hasard impourvu représente."")","('PRÉCIEUSE.', ""Ce mal nous vient souvent d'un soupçon plus léger. Qui pensez-vous que soit ce malheureux berger ?"")",127,271,1.0,Substitution
278,"('ANDRES', 'Tu entends du blessé connu possible ailleurs.')","('ANDRES.', 'Parles-tu du blessé ?')",128,272,0.5,Substitution
279,,"('PRÉCIEUSE.', 'Je parle de lui-même.')",-,273,1.0,Deletion
280,"('PRÉCIEUSE', 'Peu de traits amoureux se remarquent meilleurs.')",,129,-,1.0,Insertion
