aubignac-pucelle,aubignac-pucelle-prose,Score
"('#la-comtesse', ""Ils ignorent peut-être Le billet important que m'écrit notre Maître Qui ne défend rien tant que de l'exécuter, Allez tout de ce pas vous-même le porter, Et les avertissez que s'ils sont résistance Mille Français armés, viendront à sa défense, Ils ne sont pas si loin que pour les bien punir Je ne trouve moyen de les faire venir."")",-,0.0
"('#dalinde', ""Que le trouble est puissant ou son esprit succombe ! À la bien observer, j'ai peur qu'elle retombe. Mais j'entends un grand bruit."")",-,0.0
"('#le-comte', ""Quel désordre nouveau, Et d'où vient ce tumulte aux portes du château ? C'est possible un effet de l'humeur populaire Qui voit notre injustice et qui ne s'en peut taire, Où qui pour l'empêcher fait tout ce qu'elle peut."")",-,0.0
"('#le-duc', 'Entrez, et dites-moi quel trouble vous émeut.')",-,0.0
"('#canchon', 'Traînez-le ce méchant, ce perfide, ce traître.')",-,0.0
"('#la-comtesse', '. . . . . . . . . . . . .  . . ')",-,0.0
"('#canchon', ""Seigneur, bien à propos je vous ai rencontré, Et certes si plus tard vous tous fussiez montré, De ce peuple agité la rumeur insolente Eut à son châtiment dérobé la méchante. Mais puisque c'en est fait, vous plait-il d'écouter L'accident survenu que je vous vais conter ? Au point que la Justice allumait une flamme Qui devait consommer cette sorcière infâme, Ce lâche a désiré d'être près du bûcher Mais le peuple serré l'empêchant d'approcher, Les yeux baignés de pleurs, d'une voix gémissante Il s'est mis à crier qu'elle était innocente Et qu'il la suppliait de croire son transport Véritable témoin du regret de sa mort. Ces mots entrecoupés de sanglots et de plaintes, Sur les esprits du peuple ont fait quelques atteintes, Qui les portaient déjà par cette impression Au delà du murmure et de l'émotion Si je n'eusse envoyé des gardes pour le prendre Et comme criminel entre vos mains le rendre."")",-,0.0
"('#le-duc', ""Hé comment, malheureux, avoir si bien servi, Et jusques à la fin n'avoir pas poursuivi ?  Hé quoi vous étiez juge, et vous êtes complice."")",-,0.0
"('#destivet', ""Dussai-je être puni d'un rigoureux supplice, Il faut que je l'exalte, et l'innocence au moins Mérite bien d'avoir ses Juges pour témoins, Mais je crains que l'aveu d'une chose si claire Pour n'être infructueux n'ait du plutôt se faire."")",-,0.0
"('#le-comte', ""Ô d'un esprit touché digne ressentiment ! Si le juge en est là que peut dire l'amant ?"")",-,0.0
"('#la-comtesse', ""Dalinde, il est besoin que j'aille tout à l'heure Pour lui crier merci par avant qu'elle meure."")",-,0.0
"('#dalinde', 'Où courez-vous, Madame, écoutez si vous plaît Que le Baron vous die en quel état elle est.')",-,0.0
"('#le-baron', 'Vis-je croire à mes yeux et croire mes oreilles ?')",-,0.0
"('#la-comtesse', ""Hé bien qu'avez-vous vu ?"")",-,0.0
"('#le-baron', ""Madame, des merveilles, La mort de la Pucelle est un vivant tableau De ce que les vertus ont de grand et de beau. Sa gloire à si haut point ne s'était jamais vue, Elle marche à la mort sans paraître émue, Sa constance et sa peine agissant par moitié Jetent dans tous les coeurs, la force et la pitié, Et voyant sa fierté dans le mal qui la presse Je m'enfle de courage, et pleure de tendresse. Pensez-vous que de crainte elle ait tourné les yeux Elle voit son bûcher, où regarde les Cieux, Ni son front ne pâlit, ni son teint ne s'efface, Un dédain généreux en augmente la grâce. Comme on l'allait brûler un chacun s'est troublé, Tout le monde a frémi, tout le monde a tremblé, Seule elle a tenu bon dans les forces extrêmes, Bref, à bien observer comme ils pleuraient eux-mêmes Et de quelle façon elle se commandait, On eût dit qu'ils souffraient et quelle regardait. À la fin le feu prend, tout le bûcher s'allume, Et ce corps si parfait se perd et se consume. Mais, ô prodige étrange ! Au milieu du brasier On a trouvé son coeur encore tout entier, Le peuple a fait un cri, même en notre présence, Contre votre injustice, et pour son innocence, Et beaucoup dans la presse ont dit en murmurant Que cela marquait bien quelque chose de grand."")",-,0.0
"('#le-duc', ""Les Démons n'ont quitté qu'avec beaucoup de peine Ce coeur où leur malice éclatait comme Reine. Qui de tous ses malheurs partit victorieux, Pour mettre dans son jour une extrême injustice A survécu lui-même à son propre supplice, Et le Ciel est injuste et pour elle et pour nous Si ce crime effroyable échappe à son courroux."")",-,0.0
"('#destivet', ""Dans le vrai sentiment ce coup me fortifie, Nous l'avons condamnée, et Dieu la justifie. Méchants, à tout le moins que n'avez-vous souffert Qu'à ses beaux yeux mourants mon coeur serait ouvert, Vous n'empêcherez pas mon âme languissante De publier partout qu'elle est morte innocente."")",-,0.0
"('#le-duc', ""Qu'on chasse, pour n'accroître un désordre commun, Ce perfide ennuyeux, et ce lâche importun, Qu'il sorte de la ville, et sans aide et sans suite, Et que son désespoir luy serve de conduite."")",-,0.0
"('#destivet', ""Étonne-toi, barbare, et demeure interdit Puisqu'il m'est arrivé ce qu'elle m'a prédit."")",-,0.0
"('#un-soldat', ""Juste Ciel, qu'ai je vu ! Mon coeur est tout de glace."")",-,0.0
"('#le-duc', ""Qu'est-ce, parle."")",-,0.0
"('#un-soldat', ""Seigneur, au milieu de la place Mide s'est vu sapé d'un mal prompt et vilain, Son visage et son corps ont blanchi tout soudain, Tout le monde étonné fuit son abord funeste Comme si cet abord communiquait la peste, Et la secrète horreur qu'il porte dessus soi Fait que chacun des siens le quitte avec effroi. Et comment de ma peine adoucir la rigueur Puis qu'elle a pris racine au profond de mon coeur ? Ma propre conscience à soi-même est cruelle Par cent monstres secrets qu'elle produit contre elle, Je vois mon sein battu de plus de mille coups, Que je vois de serpents."")",-,0.0
"('#dalinde', 'Hé revenez, à vous ?')",-,0.0
"('#la-comtesse', ""Quelle horreur m'environne ! Ha je me sens contrainte De courir à la mort pour venger cette sainte. Elle s'en va."")",-,0.0
"('#le-comte', ""Dalinde, menez-là dans son appartement, Et ne la quittez point, j'y suis dans un moment."")",-,0.0
"('#canchon', 'Ha ! Je suis traversé par un trait invisible Et qui donne à mon coeur une atteinte sensibles ; Je ne puis résister à ce dernier effort, Et je meurs.')",-,0.0
"('#le-duc', 'Ô prodige ! En effet il est mort.')",-,0.0
-,"('#l-ange', ""Fille du Ciel, incomparable Pucelle, puissant et miraculeux secours de ton prince, vois tes prisons qui s'ouvrent, et tes chaînes qui se brisent, sors, sors à la faveur des divines lumières qui t'environnent, et viens apprendre ici quel doit être le dernier acte de ta générosité, et le comble de ta gloire. L'histoire dit qu'elle eut plusieurs apparitions d'ange en prison."")",0.0
-,"('#la-pucelle', ""Quels mouvements célestes délivrent mon corps de la captivité qui le presse, et donnent à mon âme une si sensible joie ?  Est-ce donc toi sacré Tutélaire de ma vie, interprète sacré des volontés du Dieu vivant ? Parle seulement et j'obéis. "")",0.0
-,"('#l-ange', ""Jusques ici les ordres de l'Éternel m'ont obligé de te défendre dans les combats contre les usurpateurs de la France, et dans les prisons contre la rage de tes ennemis : mais il me reste encor à te fortifier aujourd'hui contre toi-même, contre ta propre faiblesse.  C'est pas cet ordre de Dieu que je t'ai tirée du fond des cavernes, d'une naissance inconnue, dans un âge faible, et un sexe timide, pour relever le trône abattu, et remettre sur le tête de ton Roi la couronne de ses ancêtres.  Mais sache qu'il avait borné ta gloire dans le cours d'un soleil, et les misères de ta prison dans un pareil temps : ton ministère est achevé, et cette journée y doit mettre la fin aussi bien qu'à ta vie."")",0.0
-,"('#la-pucelle', ""Fasse le Seigneur tout ce qu'il ordonne de moi."")",0.0
-,"('#l-ange', ""Heureuse d'avoir été choisis pour cette mission extraordinaire.  Mais pour t'assurer que le Dieu vivant ouvre les cieux à ton âme, vois comme il t'ouvre les prisons par ma main, et qu'en bornant tes destins il ne borne pas ta félicité.  Voici le lieu de ta condamnation, et je t'y fais venir afin que tu triomphes miraculeusement de l'injustice, avant que l'autorité de tes ennemis triomphe injustement de ton innocence : tu ne craindras pas leur fureur, puisqu'il n'est pas plus difficile à ton Dieu de t'arracher à leurs yeux, que de te conduire ici malgré leurs soins, le nombre de tes gardes, et les portes de ta prison.  Qu'il te souvienne que même devant qu'ils soient tes juges tu dois les juger, tu les accuseras, et tu les condamneras dans leur propre tribunal, et si ton ignorance paraît incapable de le faire, je soutiendrai dans ton esprit les vérités que tu leur dois annoncer, et je conduirai ta langue.  Que si puis après tu viens de découvrir que mes faveurs ta manquent au dehors, et que je t'abandonne à l'iniquité de tes juges, laisse agir les décrets du Ciel.  Tu sera combattue, et vaincue en apparence, mais tes vertus intérieures se multiplieront, et te rendront victorieuse.  La Nature, ton âge, et ton sexe pourraient bien faire trembler aux approches de la mort ; mais tu l'as vue sans peur dans les combats, tu l'envisageras constamment dans le supplice, tu ne feras rien en ta mort qui soit digne de ta vie.  Et pour y préparer ton âme, rends ta peine familière à tes yeux : en voilà l'image tracée dans le milieu des airs.  Endure ton coeur à ce spectacle et rends toi digne de cette constance dont tu vois la peinture au milieu des flammes épurées.  C'est la dernière épreuve de ta vertu, c'est le théâtre de ta gloire. Ici paraîtra dans le fonds du théâtre en perspective une femme dans un feu allumé, et une foule de peuple à l'entour d'elle."")",0.0
-,"('#la-pucelle', ""Flammes avantageuses qui m'ouvrez le Ciel, vous pouvez surprendre mes sens, non pas ma résolution."")",0.0
-,"('#l-ange', ""Poursuis donc, trop heureuse fille, et considère le chemin que je vais faire devant tes yeux, c'est par où tu me dois suivre bientôt couronnée de gloire et d'immortalité. Le Ciel se referme, l'Ange disparaît, et un garde entre, et demeure comme étonné."")",0.0
-,"('#la-pucelle', ""Sacré chemin de la félicité, pourquoi faut-il que ce corps de chair et de sang, cette masse terrestre m'empêche de te suivre ?  Avec combien de joie me verrai-je délivrée de cet insupportable fardeau.  Je suis prête de partir, et de courir après toi, Ministre du Tout-Puissant ?  Empêche seulement que mon impatience dans le bonheur  que tu me proposes, ne soit déréglée.  Soutiens mes désirs aussi bien que mes craintes : car j'ai plus de sujet de précipiter cet heureux moment que de le retarder."")",0.0
-,"('#le-garde', ""Quelle lumière si prompte m'a frappé les yeux ?  Est-ce que la soleil a marqué son midi dès le point du jour ?  Quelles épaisses ténèbres lui succèdent si soudainement ? Est-ce point que cette prisonnière fait le jour pour elle afin de s'enfuit, et la nuit pour nous afin de nous empêcher de la suivre ?  Mais je la vois.  Ha sorcière, je te tiens, et tu ne suivras plus Le Comte de Warwick entre."")",0.0
-,"('#le-garde', ""Elle s'est échappée par un effet incroyable de sa magie : nous étions bien éveillés, et néanmoins nous ne l'avons point ouï briser ses fers ni rompre les portes, elle a trompé nos yeux et nos oreilles."")",0.0
-,"('#le-comte', ""Garde, retirez-vous, et la laisser entre mes mains, je vous rappellerai si j'ai besoin de votre secours."")",0.0
-,"('#le-garde', ""J'obéis, mais ses charmes sont bien puissants, elle vous échappera."")",0.0
-,"('#le-comte', ""Avez-vous toujours si peu de confiance en mes promesses, et faudra-t-il que mon affection vous soit non seulement suspecte, mais encore inutile ?  À quoi vous êtes vous engagé dedans ces vains efforts pour vous sauver ?  Vous ne pouvez tromper les gardes qui veillent de trop près, et pour être sortie de prison vous n'êtes pas sortie de ce château : mais je vous ai tant de fois offert la liberté, pourquoi ne l'avez-vous pas acceptée ?  Doutez-vous de mon pouvoir ou de mon affection ?"")",0.0
-,"('#la-pucelle', ""Comte, mes exploits n'ont pas été l'ouvrage d'une fille, et ma liberté n'est pas celui des hommes.  Celui qui m'a voulu donner la prison pour épreuve à ma vertu, me donne ainsi, quand il lui plaît, la liberté pour consolation à mes misères, et un témoignage de sa protection.  Non, non, ne crois pas que je me sois efforcé d'échapper à mes gardes.  L'Ange qui prend soin de ma vie, m'a mis en l'état où tu me vois, pour m'apprendre que voici le jour de ma mort, et le lieu de ma condamnation ; et toi-même, qui me vient ici parler d'amour, seras un de mes juges assez tendre pour me vouloir du bien, mais trop lâche pour résister au crime."")",0.0
-,"('#le-comte', ""Ha ! Trop aimable, et généreuse pucelle, ne pensez pas si malheureusement de vous, ni si injustement de moi ; acceptez le secours que je vous offre, et que je puis bien vous donner ; je suis maître dans ce château, je vous en puis tirer, et vous conduire où vous voudrez : pourvu que vous me donniez quelque part en votre affection, vous pouvez tout espérer ; ne vous ai-je pas rendu ma passion assez visible ?  Et n'ai-je pas tout employé pour vous plaire, et pour vous servir ?  Mes soupirs ont tant de fois porté la flamme de mon coeur jusqu'à vous qui l'avez fait naître, et qui ne la pouvez ressentir : j'ai baigné vos mains avec des larmes de feu qui devaient en réchauffer le sein : et sous prétexte de vous interroger en secret, ne vous ai-je pas rendu mes devoirs, ne vous ai-je pas découvert le fond de mon âme, et remis en votre disposition mon crédit, mon pouvoir, mes richesses, et ma vie ?  Et quoi, malgré les persécutions de vos ennemis n'ai-je pas engagé le Baron_de_Talbot, ce fameux guerrier, dans votre protection ? Et si j'ai fait changer la mort qu'on vous préparait en prison, c'était pour me donner l'occasion plus facile ; assurez-vous que les effets de mon affection ne seront bornés que par l'impossibilité"")",0.0
