,corneillep-veuve,corneillep-veuve-34,Cost,Operation Type
214,"('#alcidon', ""Pour moi donc à ce point ta contrainte est venue ! Que je te veux de mal de cette retenue ! Est-ce ainsi qu'entre amis on vit à coeur ouvert ?"")","('#alcidon', ""Pour moi donc à ce point ta contrainte est venue ! Que je te veux de mal de cette retenue ! Est-ce ainsi qu'entre amis on vit à coeur ouvert ?"")",0.0,Match
215,"('#celidan', ""Mon feu, qui t'offensait, est demeuré couvert ; Et si cette beauté malgré moi l'a fait naître, J'ai su pour ton respect l'empêcher de paraître."")","('#celidan', ""Mon feu, qui t'offensait, est demeuré couvert ; Et si cette beauté malgré moi l'a fait naître, J'ai su pour ton respect l'empêcher de paraître."")",0.0,Match
216,"('#alcidon', ""Hélas ! Tu m'as perdu, me voulant obliger ; Notre vieille amitié m'en eût fait dégager. Je souffre maintenant la honte de sa perte, Et j'aurais eu l'honneur de te l'avoir offerte, De te l'avoir cédée, et réduit mes désirs Au glorieux dessein d'avancer tes plaisirs. Faites, dieux tout-puissants, que Philiste se change, Et l'inspirant bientôt de rompre avec Florange, Donnez-moi le moyen de montrer qu'à mon tour Je sais pour un ami contraindre mon amour."")","('#alcidon', ""Hélas ! Tu m'as perdu, me voulant obliger ; Notre vieille amitié m'en eût fait dégager. Je souffre maintenant la honte de sa perte, Et j'aurais eu l'honneur de te l'avoir offerte, De te l'avoir cédée, et réduit mes désirs Au glorieux dessein d'avancer tes plaisirs. Faites, dieux tout-puissants, que Philiste se change, Et l'inspirant bientôt de rompre avec Florange, Donnez-moi le moyen de montrer qu'à mon tour Pour un ami je sais étouffer mon amour."")",0.0,Match
217,"('#celidan', ""Tes souhaits arrivés, nous t'en verrions dédire ; Doris sur ton esprit reprendrait son empire : Nous donnons aisément ce qui n'est plus à nous."")","('#celidan', ""Tes souhaits arrivés, nous t'en verrions dédire ; Doris sur ton esprit reprendrait son empire : Nous donnons aisément ce qui n'est plus à nous."")",0.0,Match
218,"('#alcidon', ""Si j'y manquais, grands dieux ! Je vous conjure tous D'armer contre Alcidon vos dextres vengeresses."")","('#alcidon', ""Si j'y manquais, grands dieux, je vous conjure tous D'armer contre Alcidon vos dextres vengeresses."")",0.0,Match
219,"('#celidan', ""Un ami tel que toi m'est plus que cent maîtresses ; Il n'y va pas de tant ; résolvons seulement Du jour et des moyens de cet enlèvement."")","('#celidan', ""Un ami tel que toi m'est plus que cent maîtresses, Il n'y va pas de tant, résolvons seulement Du jour, et des moyens, de cet enlèvement."")",0.0,Match
220,"('#alcidon', ""Mon secret n'a besoin que de ton assistance. Je n'ai point lieu de craindre aucune résistance : La beauté dont mon traître adore les attraits Chaque soir au jardin va prendre un peu de frais ; J'en ai su de lui-même ouvrir la fausse porte ; Étant seule, et de nuit, le moindre effort l'emporte. Allons-y dès ce soir : le plus tôt vaut le mieux ; Et surtout déguisés, dérobons à ses yeux, Et de nous, et du coup, l'entière connaissance."")","('#alcidon', ""Mon secret n'a besoin que de ton assistance, Je n'ai point lieu de craindre aucune résistance, La beauté dont mon traître adore les attraits Chaque soir au jardin va prendre un peu de frais, J'en ai su de lui-même ouvrir la fausse porte. Étant seule, et de nuit, le moindre effort l'emporte. Allons-y dès ce soir, le plus tôt vaut le mieux, Et surtout déguisés dérobons à ses yeux, Et de nous, et du coup, l'entière connaissance."")",0.0,Match
221,"('#celidan', ""Si Clarice une fois est en notre puissance, Crois que c'est un bon gage à moyenner l'accord, Et rendre, en le faisant, ton parti le plus fort. Mais pour la sûreté d'une telle surprise, Aussitôt que chez moi nous pourrons l'avoir mise, Retournons sur nos pas, et soudain effaçons Ce que pourrait l'absence engendrer de soupçons."")","('#celidan', ""Si Clarice une fois est en notre puissance, Crois que c'est un bon gage à moyenner l'accord, Et rendre en ce faisant ton parti le plus fort. Mais pour la sûreté d'une telle entreprise Aussitôt que chez moi nous pourrons l'avoir mise, Retournons sur nos pas, et soudain effaçons Ce que pourrait l'absence engendrer de soupçons."")",0.0,Match
222,"('#alcidon', ""Ton salutaire avis est la même prudence ; Et déjà je prépare une froide impudence À m'informer demain, avec étonnement, De l'heure et de l'auteur de cet enlèvement."")","('#alcidon', ""Ton salutaire avis est la même prudence ; Et déjà je prépare une froide impudence À m'informer demain avec étonnement, De l'heure et de l'auteur de cet enlèvement."")",0.0,Match
223,"('#celidan', ""Adieu ; j'y vais mettre ordre."")","('#celidan', ""Adieu, j'y vais mettre ordre."")",0.0,Match
224,"('#alcidon', ""Estime qu'en revanche Je n'ai goutte de sang que pour toi je n'épanche."")","('#alcidon', ""Estime qu'en revanche Je n'ai goutte de sang que pour toi je n'épanche."")",0.0,Match
225,"('#alcidon', ""Bons dieux ! Que d'innocence et de simplicité ! Ou pour la mieux nommer, que de stupidité, Dont le manque de sens se cache et se déguise Sous le front spécieux d'une sotte franchise ! Que Célidan est bon ! Que j'aime sa candeur ! Et que son peu d'adresse oblige mon ardeur ! Oh ! Qu'il n'est pas de ceux dont l'esprit à la mode À l'humeur d'un ami jamais ne s'accommode, Et qui nous font souvent cent protestations, Et contre les effets ont mille inventions ! Lui, quand il a promis, il meurt qu'il n'effectue, Et l'attente déjà de me servir le tue. J'admire cependant par quel secret ressort Sa fortune et la mienne ont cela de rapport, Que celle qu'un ami nomme ou tient sa maîtresse Est l'objet qui tous deux au fond du coeur nous blesse, Et qu'ayant comme moi caché sa passion, Nous n'avons différé que de l'intention, Puisqu'il met pour autrui son bonheur en arrière, Et pour moi..."")","('#alcidon', ""Bons dieux ! Que d'innocence et de simplicité ; Ou pour la mieux nommer que de stupidité Dont le manque de sens se cache et se déguise Sous le front spécieux d'une sotte franchise ? Que Célidan est bon ! Que j'aime sa candeur ! Et que son peu d'adresse oblige mon ardeur ! Ô qu'il n'est pas de ceux dont l'esprit à la mode À l'humeur d'un ami jamais ne s'accommode, Et qui nous font souvent cent protestations Et contre les effets ont mille inventions ! Lui quand il a promis il meurt qu'il n'effectue, Et l'attente déjà de me servir le tue. J'admire cependant par quel secret ressort Sa fortune et la mienne ont cela de rapport, Que celle qu'un ami, nomme, ou tient sa maîtresse Est l'objet qui tous deux au fond du coeur nous blesse, Et qu'ayant comme moi caché sa passion, Nous n'avons différé que de l'intention ; Puisqu'il met pour autrui son bonheur en arrière, Et pour moi."")",0.0,Match
226,"('#philiste', ""Je t'y prends, rêveur."")","('#philiste', ""Je t'y prends, rêveur."")",0.0,Match
227,"('#alcidon', ""Oui, par derrière. C'est d'ordinaire ainsi que les traîtres en font."")","('#alcidon', ""Oui, par derrière. C'est d'ordinaire ainsi que les traîtres en font."")",0.0,Match
228,"('#philiste', ""Je te vois accablé d'un chagrin si profond, Que j'excuse aisément ta réponse un peu crue. Mais que fais-tu si triste au milieu d'une rue ? Quelque penser fâcheux te servait d'entretien ?"")","('#philiste', ""Je te vois accablé d'un chagrin si profond Que j'excuse aisément ta réponse un peu crue. Mais que fais-tu si triste au milieu d'une rue ? Quelque penser fâcheux te servait d'entretien ?"")",0.0,Match
229,"('#alcidon', ""Je rêvais que le monde en l'âme ne vaut rien, Du moins pour la plupart ; que le siècle où nous sommes À bien dissimuler met la vertu des hommes ; Qu'à peine quatre mots se peuvent échapper Sans quelque double sens afin de nous tromper ; Et que souvent de bouche un dessein se propose, Cependant que l'esprit songe à toute autre chose."")","('#alcidon', ""Je rêvais que le monde en l'âme ne vaut rien, Du moins pour la plupart, que le siècle où nous sommes À bien dissimuler met la vertu des hommes, Qu'à grand peine deux mots se peuvent échapper Sans quelque double sens afin de nous tromper, Et que souvent de bouche un dessein se propose Cependant que l'esprit songe à toute autre chose."")",0.0,Match
230,"('#philiste', ""Et cela t'affligeait ? Laissons courir le temps, Et malgré ses abus, vivons toujours contents. Le monde est un chaos, et son désordre excède Tout ce qu'on y voudrait apporter de remède. N'ayons l'oeil, cher ami, que sur nos actions ; Aussi bien, s'offenser de ses corruptions, À des gens comme nous ce n'est qu'une folie. Mais pour te retirer de ta mélancolie, Je te veux faire part de mes contentements. Si l'on peut en amour s'assurer aux serments, Dans trois jours au plus tard, par un bonheur étrange, Clarice est à Philiste."")","('#philiste', ""Et cela t'affligeait ? Laissons courir le temps Et malgré ses abus vivons toujours contents, Le monde est un chaos, et son désordre excède, Tout ce qu'on y voudrait apporter de remède. N'ayons l'oeil, cher ami, que sur nos actions, Aussi bien s'offenser de ses corruptions À des gens comme nous ce n'est qu'une folie. Or pour te retirer de la mélancolie, Je te veux faire part de mes contentements. Si l'on peut en amour s'assurer aux serments, Dans trois jours au plus tard par un bonheur étrange, Clarice est à Philiste."")",0.0,Match
231,"('#alcidon', 'Et Doris, à Florange.')","('#alcidon', 'Et Doris à Florange.')",0.0,Match
232,"('#philiste', ""Quelque soupçon frivole en ce point te déçoit ; J'aurai perdu la vie avant que cela soit."")","('#philiste', ""Quelque soupçon frivole en ce point te déçoit, J'aurai perdu la vie avant que cela soit."")",0.0,Match
233,"('#alcidon', 'Voilà faire le fin de fort mauvaise grâce : Philiste, vois-tu bien, je sais ce qui se passe.')","('#alcidon', 'Voilà faire le fin de fort mauvaise grâce, Philiste vois-tu bien, je sais ce qui se passe.')",0.0,Match
234,"('#philiste', ""Ma mère en a reçu, de vrai, quelque propos, Et voulut hier au soir m'en toucher quelques mots. Les femmes de son âge ont ce mal ordinaire De régler sur les biens une pareille affaire : Un si honteux motif leur fait tout décider, Et l'or qui les aveugle a droit de les guider : Mais comme son éclat n'éblouit point mon âme, Que je vois d'un autre oeil ton mérite et ta flamme, Je lui fis bien savoir que mon consentement Ne dépendrait jamais de son aveuglement, Et que jusqu'au tombeau, quant à cet hyménée, Je maintiendrais la foi que je t'avais donnée. Ma soeur accortement feignait de l'écouter ; Non pas que son amour n'osât lui résister, Mais elle voulait bien qu'un peu de jalousie Sur quelque bruit léger piquât ta fantaisie : Ce petit aiguillon quelquefois, en passant, Réveille puissamment un amour languissant."")","('#philiste', ""Ma mère en a reçu de vrai quelque propos, Et voulut hier au soir m'en toucher quelques mots, Les femmes de son âge ont ce mal ordinaire, De ne régler qu'aux biens une pareille affaire, Un si honteux motif leur fait tout décider, Et l'or qui les aveugle, a droit de les guider, Moi dont ce faux éclat n'éblouit jamais l'âme, Qui connaît ton mérite autant comme ta flamme, Je lui fis bien savoir que mon consentement Ne dépendrait jamais de son aveuglement, Et que jusqu'au tombeau quant à cet hyménée Je maintiendrais sa foi que je t'avais donnée. Ma soeur accortement feignait de l'écouter, Non pas que son amour n'osât lui résister, Mais fine, elle voulait qu'un ver de jalousie Sur quelque bruit léger piquât ta fantaisie, Ce petit aiguillon quelquefois en passant Réveille puissamment un amour languissant."")",0.0,Match
235,"('#alcidon', ""Fais à qui tu voudras ce conte ridicule. Soit que ta soeur l'accepte, ou qu'elle dissimule, Le peu que j'y perdrai ne vaut pas m'en fâcher. Rien de mes sentiments ne saurait approcher Comme alors qu'au théâtre on nous fait voir Mélite, Le discours de Cloris, quand Philandre la quitte : Ce qu'elle dit de lui, je le dis de ta soeur, Et je la veux traiter avec même douceur. Pourquoi m'aigrir contre elle ? En cet indigne change, Le beau choix qu'elle fait la punit et me venge ; Et ce sexe imparfait, de soi-même ennemi, Ne posséda jamais la raison qu'à demi. J'aurais tort de vouloir qu'elle en eût davantage ; Sa faiblesse la force à devenir volage. Je n'ai que pitié d'elle en ce manque de foi ; Et mon courroux entier se réserve pour toi, Toi qui trahis ma flamme après l'avoir fait naître, Toi qui ne m'es ami qu'afin d'être plus traître, Et que tes lâchetés tirent de leur excès, Par ce damnable appas, un facile succès. Déloyal ! Ainsi donc de ta vaine promesse Je reçois mille affronts au lieu d'une maîtresse ; Et ton perfide coeur, masqué jusqu'à ce jour, Pour assouvir ta haine alluma mon amour !"")","('#alcidon', ""Fais à qui tu voudras ce conte ridicule, Soit que ta soeur l'accepte ou qu'elle dissimule, Le peu que j'y perdrai ne vaut pas m'en fâcher : Rien de mes sentiments ne saurait approcher Comme alors qu'au théâtre on nous fait voir Mélite Le discours de Cloris, quand Philandre la quitte : Ce qu'elle dit de lui, je le dis de ta soeur, Et je la veux traiter avec même douceur. Pourquoi m'aigrir contre elle ! En cet indigne change Le choix de ce lourdaud la punit et me venge, Et ce sexe imparfait de son mieux ennemi, Ne posséda jamais la raison qu'à demi, J'aurais tort de vouloir qu'elle en eût davantage, Sa faiblesse la force à devenir volage, Je n'ai que pitié d'elle en ce manque de foi, Et mon courroux entier se réserve pour toi, Toi qui trahis ma flamme après l'avoir fait naître Toi qui ne m'es ami qu'afin d'être plus traître, Et que tes lâchetés tirent de leur excès Par ce damnable appas un facile succès, Déloyal, ainsi donc de ta vaine promesse Je reçois mille affronts au lieu d'une maîtresse, Et ton perfide coeur, masqué jusqu'à ce jour, Pour assouvir ta haine alluma mon amour. Ces soupçons dissipés par des effets contraires, Nous renouerons bientôt une amitié de frères : Puisse dessus ma tête éclater à tes yeux Ce qu'a de plus mortel la colère des Cieux, Si jamais ton rival a ma soeur sans ma vie, À cause de ses biens ma mère en meurt d'envie, Mais malgré."")",0.0,Match
236,"('#philiste', ""Ces soupçons dissipés par des effets contraires, Nous renouerons bientôt une amitié de frères. Puisse dessus ma tête éclater à tes yeux Ce qu'a de plus mortel la colère des cieux, Si jamais ton rival a ma soeur sans ma vie ! À cause de son bien ma mère en meurt d'envie ; Mais malgré..."")",,1.0,Insertion
237,"('#alcidon', ""Laisse là ces propos superflus Ces protestations ne m'éblouissent plus ; Et ma simplicité, lasse d'être dupée, N'admet plus de raisons qu'au bout de mon épée."")","('#alcidon', ""Laisse là ces propos superflus Ces protestations ne m'éblouissent plus, Et ma simplicité lasse d'être dupée N'admet plus de raisons qu'au bout de mon épée."")",0.0,Match
