mareschala-genereuse-allemande,mareschala-genereuse-allemande-2,Score
-,"('#coryleon', ""Rassure-toi, mon coeur ; son retour le demande  Ah ! Que je le désire, et que je l'appréhende !  Non, jamais ses beaux yeux ne riront plus aux miens,  Et je verrai ma mort écrite dans les siens ;  Ses appas les plus doux porteront leurs atteintes !  Ses regards parleront, et me feront des plaintes ;  Pardonne-moi, ma Vie, et vois mon repentir,  Qui fait de mes regrets tous ces lieux retentir ;  Je mourrai, si tu veux, pourvu que tu l'ordonnes,  Pourvu qu'auparavant, mon Coeur, tu me pardonnes,  Je ne fuis point le coup, je n'attends que cela.  Mais on vient, et que veut l'Écuyer que voilà ? "")",0.0
-,"('#un-ecuyer', ""Je vous viens, Monseigneur, présenter ce beau gage,  Qu'à peine j'ai tiré d'entre les mains d'un page ! "")",0.0
-,"('#coryleon', ""Cette bague ? D'un page ? Et de qui ? "")",0.0
-,"('#un-ecuyer', 'De Persin. ')",0.0
-,"('#coryleon', 'Ah ! Le petit voleur ! Je connais son larcin ;  La bague est à ma femme, il aura pu lui prendre. ')",0.0
-,"('#un-ecuyer', ""Non, Monseigneur, il l'a d'un page d'Aristandre. "")",0.0
-,"('#coryleon', ""D'Aristandre ? Et comment ? "")",0.0
-,"('#un-ecuyer', ""Cette infernale nuit  Que Vachles pour se perdre éleva tant de bruit,  Vers le petit Persin ce Page se retire ;  Toute la Cour en trouble, eux ne s'en font que rire,  Ils traînent jusqu'au jour cette nuit en jouant,  Jusqu'à ce que Persin d'un esprit patient  Lui gagne son argent, et cette bague encore ;  L'autre désespéré, que le malheur dévore,  Veut reprendre sa bague, ils se mettent en feu,  Ils s'outragent l'un l'autre à la fin de ce jeu ;  J'arrive sue les coups, je frappe, et les sépare ;  Je leur tire l'anneau : mais le jugeant très rare,  Monseigneur, je vous suis venu le présenter. "")",0.0
-,"('#coryleon', ""Croirai-je mon soupçon qui revient me tenter ?  Mais non, tu ne te rends subtil qu'à mon martyre,  Ingrat, méchant esprit. "")",0.0
-,"('#un-ecuyer', ""J'oubliais à vous dire  Qu'en se fouillant l'un l'autre et se faisant courber,  Je vis au milieu d'eux cette lettre tomber ;  Je la prends aussitôt : voyez, elle s'adresse,  Et n'est pas sans dessein écrite à la Princesse. "")",0.0
-,"('#coryleon', ""Donne, retire-toi.  Que je suis curieux !  Mon coeur impatient est jaloux de mes yeux.  On signe ici ma mort sous le nom d'Aristandre.  L'AMOUR. Après ce mot, ô Dieu ! Que dois-je attendre ?  Toutefois avalons le reste du poison.  L'AMOUR, et vos désirs ont forcé la raison,  L'ambition cède à vos larmes,  Je viens de rompre la prison,  Pour n'avoir désormais que celle de vos charmes.  Je reviens par devoir, et par nécessité  Reprendre où je laissai la vie,  Jouir d'une félicité  Qui surpasse mon sort, et non pas mon envie.  Il redit ces deux Vers en cette sorte.  Reprendre où tu laissas la vie ?  Jouir d'une félicité ?  C'est trop, malheureux Prince, à quoi lire le reste ?  Un mot dit tout mon mal, à la fin cette peste  Qu'un traître sein couvait, s'étend et se fait voir,  Tu m'as trahi, méchante ! Ô rage ! Ô désespoir !  Éclate, ma fureur, je vois que tu te joues,  Sus, apprête des feux, des potences, des roues,  Invente à cette fin des supplices nouveaux,  Qu'on me fasse venir des fers, et des bourreaux :  Que n'ai-je votre esprit, Cannibale, Buzyre,  Pour trouver à mon choix quelque nouveau martyre !  Çà, je me veux baigner les mains dedans leur sang,  Oui, je leur veux porter le couteau dans le flanc :  Non, ce coup est trop prompt et trop doux, ce me semble :  Je veux que de leurs mains ils s'égorgent ensemble ;  Qu'ils se mangent les yeux l'un de l'autre. Ah ! Voici  Ma paillarde, qui vient d'un oeil tout éclairci,  J'y vois même à travers la luxure, et sa flamme :  Effrontée, impudique, et tu parais, infâme ?  En ouvrant la lettre. Il regarde à la signature au bas, et dit. Il commence à lire, et s'arête au premier mot. LETTRE D'ARISTANDRE À ROSELINE."")",0.0
-,"('#cloriande', ""Dieu ! Qu'entends-je ? Mon Frère, êtes-vous hors du sens ? "")",0.0
-,"('#coryleon', ""Non non, j'y suis rentré. "")",0.0
-,"('#roseline', ""Dans l'enfer je descends,  Ce front injurieux sans autre fer me blesse ;  Ah ! Ma Soeur, est-ce ainsi ? "")",0.0
-,"('#coryleon', 'Viens, approche Tigresse ;  Fais venir ton mignon, ce Narcisse si beau,  Je veux cous marier avec cet anneau. ')",0.0
-,"('#roseline', ""Qu'ai-je vu ? C'est ma bague ; hélas ! Je suis perdue. "")",0.0
-,"('#cloriande', ""Quel soudain changement ? Qu'en peu d'heure est fondue  L'espérance plus belle ! "")",0.0
-,"('#roseline', 'Ô sort trop inhumain ! ')",0.0
-,"('#coryleon', 'Viens lire cette lettre, en connais-tu la main ?  Et bien, après cela que faut-il que je fasse ? ')",0.0
-,"('#roseline', ""Me tuer, hâtez-vous, c'en est fait, je trépasse ;  Ô douleur ! Ô martyre ! Ô rage ! Ô Cieux maudits !  Prenez, coupez mes jours de tant de maux ourdis ;  Adieu, ma chère Soeur. "")",0.0
-,"('#coryleon', ""Oui, vite, qu'on l'emmène :  Holà, quelqu'un ici ;  Qu'au supplice on la traîne,  Que l'on dresse un bûcher, qu'on fasse un échafaud,  Qu'on massacre, qu'on brûle… Ah ! La voix me défaut,  Mais non pas la fureur, mais non pas le courage ;  Allons reprendre vent pour achever l'orage.  L'Écuyer accourt avec quelques autres qui l'emmènent."")",0.0
-,"('#cloriande', ""Dieux ! Que ce vent doit faire un violent effort !  Que la prudence est vaine où préside le sort ! Que ma subtilité rencontre ici d'obstacles !  N'importe ; s'il ne faut que faire des miracles,  Pour trouver, Aristandre, à tes maux une fin,  Me voilà résolue à vaincre le destin :  Je sais que cet orage éclate à ta ruine ;  Mais aussi l'on saura que parmi la bruine  Le Soleil quelquefois luit aux lieux qu'il chérit,  Que l'Amour n'est puissant, ni Dieu, qu'en mon esprit ;  Et que pour te sauver je me tiens assez forte,  Fusses-tu dans l'Enfer, pour t'en ouvrir la porte. "")",0.0
-,"('#aristandre', ""À la fin je respire après tant de travaux,  Un espoir assuré dissipe tous mes maux ;  J'éprouve en mon malheur qu'il n'est rien qui ne serve,  L'amour ici me perd, et l'amour me conserve :  Celle dont j'ai souvent rejeté l'amitié,  Ne l'ayant pu d'amour, m'oblige de pitié ;  Son courage amoureux plus fort que mon offense  A prévenu mes voeux, on s'arme à ma défense,  Je pense qu'elle veut mon salut plus que moi ;  Par elle ma prison est remise à ma foi,  Et le Prince qui n'a de créance qu'en elle  Perd sa haine envers moi, qui la crus éternelle ;  Ici j'ai pour prison la Cour, et le Château,  Lieu de captivité qui ne m'est pas nouveau ;  La Cour n'est-elle pas au plus libre un servage,  Une prison superbe, un honnête esclavage ?  Ah ! Que j'y trouverais mes désirs satisfaits,  N'était que ma Camille ignore ces effets :  Auprès de l'Empereur elle poursuit ma grâce ;  Mon amour voit ses pleurs, et la suit à leur trace,  J'entends tous ses soupirs du lieu même où je suis,  Avec elle je marche, et sens tous ses ennuis ;  Elle insiste, je presse, elle implore, je prie.  Mais je m'afflige en vain dans cette rêverie ;  Le Ciel en fin se change, il flatte ses malheurs,  Je trouve les plaisirs au milieu des douleurs,  Et ma captivité sans puissance ni charmes  Ôte à mes ennemis la rigueur et les armes :  Jamais plus de douceur ne suivit tant de bruit,  Ni jamais plus beau jour une si noire nuit ;  Amour fit cet orage, et lui-même l'apaise. Mais ma Garde revient, il faut que je me taise. Ami, que je dirai compagnon de mon sort,  Et bien, que fait le Prince ?  L'Exempt et ses Gardes arrivent."")",0.0
-,"('#l-exempt', ""Il signe votre mort,  Et son commandement qui porte une tempête  Ordonne qu'un cachot lui garde votre tête. "")",0.0
-,"('#aristandre', 'Ah ! Cruel, ah ! Perfide ; Est-ce là cette foi ?  Cieux ! Me réserviez-vous à ce dernier effroi ?  Quel est ce monument ? Dites, que je sache. ')",0.0
-,"('#l-exempt', ""Les Grands ont des secrets que la prudence cache ;  Moi, j'y ferme les yeux, et n'en ai seulement  Qu'à vous conduire… "")",0.0
-,"('#aristandre', ""Hélas ! Dans mon triste élément ;  Il est vrai, mon destin ne me laisse à cette heure  Pour espoir que la mort, qu'un cachot pour demeure :  Ô Dieux ! Qu'un peu de temps change les jours en nuits !  Que le plus grand plaisir est voisin des ennuis ! "")",0.0
-,"('#l-exempt', 'Suivez-nous. ')",0.0
-,"('#aristandre', ""Que ce n'est déjà même au supplice  Tu me dois suivre, Amour, comme étant mon complice. "")",0.0
-,"('#camille', ""Exécrable Tyran, qui nage dans mes pleurs,  De qui la cruauté se rit de mes douleurs,  Dont l'orgueil insolent ne reconnaît personne,  Ni Loi, ni Majesté, ni Sceptre, ni Couronne ;  Qui pour nous ruiner, d'une égale fureur,  Ne craint point sa ruine, offensant l'Empereur,  Qui met en même rang ma plainte, et sa défense,  Et ne redoute rien, pourvu qu'il nous offense ;  Qui ne respire plus que le sang généreux De celui dont le sort rend le mien malheureux ;  Qui veut sur un Ami soumis à sa puissance  Entretenir la rage, et punir l'innocence,  Éteindre ses vertus par un injuste effort,  Et me faire mourir mille fois en sa mort :  Toute faveur me nuit, tout obstacle l'irrite,  Ta perte, cher Amant, dans son coeur est écrite,  Sa Majesté le peut à peine différer ;  Moi, pour nourrir mon mal, j'ose encore espérer ?  J'aurais mis hors des fers les Tyrans en campagne,  Arraché le Géant du faix de sa montagne,  De son tombeau fumeux Encelade tout vif ;  Et je te laisse encore Aristandre captif ?  Peux-tu souffrir, Nature, un Soleil dans l'abîme ?  Faut-il qu'à ce Tyran il serve de victime ?  Non, Camille, préviens toi-même son dessein ;  Va plutôt lui porter un poignard dans le sein :  De longtemps à ce coup ma valeur est instruite,  Je n'y manquerai pas à l'extrême réduite,  Le Barbare saura ce que pèse ma main ;  Eût-il le coeur ensemble, et le corps tout d'airain,  Je trouverai le lieu, par où ma rouge lame  Fera, pour en sortir, un passage à son âme ;  Bien que fille, je tiens sa vie à mon pouvoir.  Mais, le faible penser qui me vient décevoir !  Ton Trépas, Aristandre, hélas ! Pourrait-il être  Pleinement expié par celui de ce Traître ?  Non, d'un si triste coup l'Univers gémirait,  Le Soleil aurait peur, la .Lune blêmirait,  Le Ciel fondrait en pleurs, et toute la Nature  Se vêtirait de deuil pour plaindre cette injure ;  L'Enfer même sensible aux cris de la pitié  Prêterait ses fureurs à ma sainte amitié,  Et pour punir l'auteur d'un si sanglant outrage  Le Ciel à cette fois rendrait juste la rage.  Mais quand tout s'armerait à sa punition,  Que les Dieux prendraient part à mon affliction,  Je doute si ta mort serait assez vengée,  Et ma juste douleur dignement soulagée :  Il faudrait qu'à l'entour de ton flottant tombeau  Le Soleil dans mes pleurs éteignît son flambeau,  Que la Nature même expirât sur ta cendre,  Qui t'aurait vu détruire, et ne te pourrait rendre.  Ô Ciel ! Dois-je noyer la terre dans mes pleurs ?  Et si tu les prévois, détourne ces malheurs,  Accorde à ma constance une fin glorieuse,  Après tant de combats rends-moi victorieuse :  Encore n'ai-je pas le courage abattu  Jusqu'à n'espérer point ce bien à ma vertu,  Qu'un jour mon beau Soleil ne montre sa lumière,  Qu'un jour il ne revienne à sa gloire première ;  Tu ne lui dois pas moins, juste Ciel. Mais je vois  Ménipe de retour qui s'en vient devers moi. "")",0.0
-,"('#menipe', 'Madame, tout va mal ; un démon de malice… ')",0.0
-,"('#camille', 'Achève, à découvert ton secret artifice ?  Parle, tu me verras préparée à tout cas ;  Fût-ce ma mort, ô Cieux ! Ne la différez pas. ')",0.0
-,"('#menipe', ""Non, tout a réussi du côté de ma feinte,  L'artifice a porté, ce n'est pas là ma plainte ;  Mon Maître d'assurance a vu le Chapelet,  Trouvé l'invention (remise en un filet)  De casser tous les grains, et par ordre d'élire  Les billets enfermés, pour les joindre, et les lire ;  Le tout est arrivé selon notre projet,  J'en suis trop assuré ; ce n'est pas le sujet  Du malheur qui nous blesse, et que je viens d'apprendre. "")",0.0
-,"('#camille', ""Qu'est-ce encore ? Tu crains, mon coeur, il faut l'entendre. "")",0.0
-,"('#menipe', ""Pleurez Gylas perdu, l'on va l'exécuter. "")",0.0
-,"('#camille', 'Comment ? Gylas perdu ? Que me veux-tu conter. ')",0.0
-,"('#menipe', ""Que l'échafaud l'attend."")",0.0
-,"('#camille', 'Bon Dieu ! ')",0.0
-,"('#menipe', ""L'impatience  Lui servant de moyens, d'esprit, et de science,  Le pauvre malheureux s'était fait de ses draps  Une corde à descendre… "")",0.0
-,"('#camille', 'Eût-il assez de bras ?  Serait-il point tombé ? ')",0.0
-,"('#menipe', ""Même de telle sorte  Qu'on le remporte ainsi qu'une personne morte ;  Pris, et jugé d'un temps, on lui va ce matin  Mettre la tête bas. "")",0.0
-,"('#camille', ""Ô fureur ! Ô destin !  Mais parle d'Aristandre, et qu'en dit-on encore ? "")",0.0
-,"('#menipe', ""Qu'il le suivra de près, et la Cour le déplore,  Chacun le tient pour mort, tous en porte le deuil. "")",0.0
-,"('#camille', ""Plutôt je descendrai vivre dans un cercueil ;  Qu'on ne l'espère pas, tant que j'aurai de l'âme ;  Ah ! Tyran, tu verras. "")",0.0
-,"('#menipe', ""Voyez plutôt, Madame,  Félismon qui s'en vient. Avance, cher Ami,  Viens lui rendre le coeur déjà mort à demi.  Félismon arrive avec des défenses de l'Empereur."")",0.0
-,"('#felismon', ""Mais encore l'esprit, mais encore la vie,  Quelque sort malheureux qui l'aurait poursuivie ;  Quelques vents qui pourraient troubler son front serein,  J'apporte à cet orage un Soleil dans ma main ;  Madame, quittez-moi tant de craintes mortelles ;  Voici de l'Empereur des défenses nouvelles,  L'effort plus violent, plus expresses aussi ;  Votre Oncle ne dort pas une heure en ce souci,  Reposez-vous en lui : voilà ce qu'il vous mande. "")",0.0
-,"('#camille', ""Ciel ! Que ta prévoyance est favorable et grande !  À l'heure que nos maux semblaient être arrivés  À point qu'on les croit de remède privés,  Voilà que ton secours nous porte l'espérance,  Dissipe notre peur, et nous rend l'assurance ;  Puisqu'aujourd'hui le Ciel s'est déclaré pour nous,  Allez voir le Tyran, prévenez son courroux ;  Moi, je consulterai le Démon qui m'inspire,  Sur un nouveau moyen qui serve pour écrire  Et pour faire savoir le tout à mon Amant. "")",0.0
-,"('#camille', 'Nous allons travailler à ce commandement. ')",0.0
-,"('#camille', ""Suggère à mon esprit, Amour, quelque artifice ;  Ou bien si tu voulais me rendre cet office,  Soulage ici ma main, prête-lui ton secours,  Bien mieux que le papier tu feras mon discours :  Va le voir de ma part, Amour, je t'en conjure ;  Sa chaîne lui sera plus légère, et moins dure,  Les cachots s'ouvriront, le fer s'adoucira,  La nuit deviendra jour, et l'air s'éclaircira ;  L'horreur qui par les yeux tient une âme engagée  Ne s'y trouvera point, ou se verra changée,  Et l'éclat des rayons de ta Divinité  Remplira sa prison d'une douce clarté :  Mais si tu veux, Amour, m'obliger, et lui plaire,  Va, porte-lui mon coeur, ô Démon tutélaire ;  Son langage muet dont il sait lui parler  Lui contera mes maux, pourra le consoler.  Las ! Je me flatte en vain dans mes peines cruelles ;  Le malheur te retient, il a coupé tes ailes,  Tu n'es Dieu que de joie, et notre passion  Te trouve rarement dedans l'affliction ;  Je vois bien, il le faut, que ma main te conserve,  Le Ciel veut, cher Amant, que seule je te serve. "")",0.0
-,"('#aristandre', ""Me voici donc enfin jeté dedans ce lieu  D'où ne pourrait sortir non pas mêmes un Dieu,  Où mes pas sont bornés de l'ombre de ma chaîne ;  Déplorable jouet d'une secrète haine,  Qui fait un crime en moi d'avoir été vainqueur,  Ah ! Que ces fers aux pieds me pèsent dans le coeur !  Voici doncque le prix que j'ai de ma victoire ?  Ce peu d'espace enferme enfin toute ma gloire ;  Tous les jours à la veille, au combat de ma mort,  Prêt de donner la tête à la rigueur du sort,  Moi vivant, je verrai mon honneur en fumée ?  Dois-je mourir ailleurs qu'au front de quelque armée ?  Toi perfide Tyran, qui trahis ma vertu,  Prince lâche, et sans foi, que ne me laisses-tu,  Les armes à la main, mourir et me défendre ?  Ta valeur ne l'eût pu, mais ta foi m'a su prendre ;  Combattant pour la vie en une autre prison  J'eusse fait mon tombeau de ma propre maison,  Après t'avoir d'un coup arraché les entrailles,  Enseveli les tiens sous les mêmes murailles,  Percé de mille coups, de ma mort échauffé  Dans mon sang et le leur je me fusse étouffé :  Mais si je ne l'ai pas fait, et ta foi parjurée,  Sous qui ma perte fut sourdement conspirée,  Se servant contre moi des destins et du temps,  Me livre mille morts, pour une que j'attends :  C'est en vain que tu veux me déguiser ta rage,  On sait assez d'où vient le vent de cet orage ;  Vachles mort me revient dedans ton souvenir  Qu'au sujet de ta femme, afin de me punir.  Encore si tu veux, je repousse mes plaintes,  Tu m'auras obligé dans toutes ces atteintes,  Et la mort à mon choix ne me refuse pas,  Et permets-moi de grâce un glorieux trépas ;  Fais-moi tenir ici mon épée et mes armes,  Jette-moi puis après dans l'horreur des alarmes,  À mes pieds à mon front oppose, si tu veux,  Ton peuple et tes Soldats, je me ferai dans eux  À ma gloire en mourant un chemin honorable,  Ma perte en cet état me sera favorable :  Que n'as-tu ce dessein ? Traître, tu n'oserais ;  Sur le ventre des tiens tout seul je passerais,  De tes gens renversés je ferais une échelle  Pour m'élever au Ciel d'une gloire immortelle,  Je romprais tout obstacle, hommes, fossés, remparts.  Mais je m'efforce en vain, tenu de toutes parts ;  Je médite le Ciel, frappé de son tonnerre ;  Je vole de l'esprit, les pieds pris à la terre :  Non, c'est trop se flatter, mon coeur, il n'est plus temps,  Tu dois mourir honteux. Mais qu'est-ce que j'entends ?  Le bruit de ces verrous me coupe la parole,  L'horreur me fait trembler, mon courage s'envole ;  Et que serait-ce ? Il n'entre ici que des Lutins ;  Faut-il ainsi languir en crainte des destins ? "")",0.0
