barante-arlequin-misanthrope,biancollelli-arlequin-gentilhomme,Score
"('#le-libraire', ""Quant à moi, je crus en m'établissant, qu'une belle femme était le premier ornement d'une bibliothèque, et qu'un joli minois faisait plus d'effet derrière un comptoir que cent in-folio sur des tablettes."")",-,0.0
"('#arlequin', ""Il y a du vrai à cela, au moins ; et je connais plus d'un marchand dont l'étalage vaut mieux que le fonds."")",-,0.0
"('#le-libraire', 'Je choisis pour épouse une jeune personne, belle, bien faite, de bon air, et par-dessus cela, bel esprit, et bel esprit juré.')",-,0.0
"('#arlequin', ""Ce dernier point n'est pas tout à fait décisif pour la paix du ménage, et pour la douceur du commerce.  Mais enfin, votre moitié vous attirait-elle bien des chalands ?"")",-,0.0
"('#le-libraire', ""Mon heureuse Boutique ne désemplissait point : à quelque heure qu'on y vint, on y trouvait gens d'Épée, de Robe, de Finance, Abbés et surtout grand nombre de Provinciaux."")",-,0.0
"('#arlequin', ""Tous ces gens-là attirés bien plus par les agréments du tendron que par l'envie d'acheter des Livres."")",-,0.0
"('#le-libraire', ""C'est ce que je n'ai jamais bien pu décider ; car quoi qu'ils parussent fort empressés auprès de ma femme, et qu'il n'y en eût pas un, qui par-ci par là, ne lui décochât quelque fleurette, ils ne laissaient pas d'acheter fort cher les bagatelles que me fournissaient trois grands diseurs de rien, et un Auteur femelle, dont la plume avait encore plus de rapidité que la langue."")",-,0.0
"('#arlequin', ""Je ne m'étonne pas si elle a fait tant de Volumes."")",-,0.0
"('#le-libraire', ""C'était une aimable femme.  Elle faisait un Livre en une nuit."")",-,0.0
"('#arlequin', ""Les jolies femmes de ce temps-ci, n'emploient pas si mal les leurs.  Mais comment en usait la vôtre ?"")",-,0.0
"('#le-libraire', ""Le mieux du monde, et je n'ai jamais vu personne se plaindre d'elle."")",-,0.0
"('#arlequin', ""Femme si accommodante accommode pour l'ordinaire un mari de toutes pièces."")",-,0.0
"('#le-libraire', ""Oh, pour moi j'ai cela de bon, je ne suis point sujet au mal de tête.  Il est vrai que quelques contrôleurs de profession remarquaient que de mes enfants aucun ne me ressemblait, et qu'ils avaient de l'air, l'un d'un Colonel, l'autre d'un jeune Magistrat, à qui j'ai dressé une Bibliothèque de Romans."")",-,0.0
"('#arlequin', ""C'est-à-dire qu'il en était de vos enfants comme de ces Livres dont l'Épître dédicatoire est sous votre nom ?  Vous faites les honneurs de l'ouvrage d'autrui."")",-,0.0
"('#le-libraire', ""Ma foi, si on regardait de près, on trouverait autant de plagiaires dans les familles que dans la République des Lettres.  Heureux qui sait s'accommoder de sa femme !  Je me trouvais fort bien de la mienne ; et tant qu'elle a été jeune et jolie, j'ai triomphé.  Mais à présent qu'elle n'est que jolie sans être jeune..."")",-,0.0
"('#arlequin', ""Vous n'avez plus cette affluence dans votre Boutique ?"")",-,0.0
"('#le-libraire', ""Pardonnez-moi, j'ai encore assez de gens chez moi.  Mais, Monsieur, ma femme a plus de quarante ans."")",-,0.0
"('#arlequin', ""Ainsi ils n'y viennent que pour la conversation ?"")",-,0.0
"('#le-libraire', 'Justement.  Ils ont fait de ma Boutique une Académie de beaux esprits, où ma femme régente parmi les Historiens, les Poètes, et les diseurs de bons mots.')",-,0.0
"('#arlequin', 'Il faut bien de ces gens-là pour échauffer une Cuisine.')",-,0.0
"('#le-libraire', ""Que voulez-vous, j'ai dupé le public, et le public m'a dupé ; chacun à son tour...  Je lui troquais d'abord des bagatelles pour de bon argent, il les prenait avidement ; je crus qu'il se laisserait tromper plus longtemps, et me donnerait celui de faire une fortune complète."")",-,0.0
"('#arlequin', ""Le public est un compère capricieux dont il faut brusquer le goût : pendant qu'il vous en disait que n'en profitiez-vous mieux ?"")",-,0.0
"('#le-libraire', ""Si je puis revenir sur l'eau, que je profiterai de vos avis !  Plus de romans, ni d'Historiettes, j'y renonce...  de bons livres de maximes, et de caractères.  Ce sont ceux-là dont on voit en quatre mois doubler le prix, et multiplier les éditions.  Voilà ce qui fait rouler un libraire en carrosse."")",-,0.0
"('#arlequin', ""Cela n'est pas tout à fait sûr, le goût change là-dessus ; et on plonge dans la bagatelle.  Ainsi, si vous voulez avoir de l'argent du public, il faut l'endormir par des contes ce Fées, le réveiller par des rapsodies, ou l'amuser par de petits jeux ; comme le Gage-touché, Cache-mitoulas, et Colin-Maillard.  Voilà des titres cela !"")",-,0.0
"('#le-libraire', ""Ah, Monsieur, si vous me permettez de m'établir dans votre Ville, voilà les Livres par où je débuterai.  Le Gagetouché !  Quel effet dans une Affiche !"")",-,0.0
"('#arlequin', 'Fort bien, nous penserons à cela une autre fois ; laissez-moi un moment en repos.')",-,0.0
"('#le-libraire', ""Je vais en écrire à ma femme.  Qu'elle sera aise de venir débiter ses Romans en style coupé !  Pour peu que vous y donniez la main, notre fortune est faite."")",-,0.0
"('#arlequin', 'Adieu, bon soir, et bonne nuit.')",-,0.0
"('#le-libraire', ""L'heureuse rencontre !  L'heureuse rencontre !"")",-,0.0
"('#le-peintre', ""Comme tout ce qu'il y a d'illustres dans le monde, semble s'être donné rendez-vous pour venir peupler votre nouvelle Ville où vous ne voulez rien de commun, agréez que je vous présente un homme en la manière des plus extraordinaires qui se fassent."")",-,0.0
"('#arlequin', 'Où est-il ?')",-,0.0
"('#le-peintre', 'Le voilà.')",-,0.0
"('#arlequin', 'Je le crois.  Mais qui êtes-vous ?')",-,0.0
"('#le-peintre', 'Monsieur, je suis un original sans copie, un Poète muet, un imposteur de bonne foi, un beau morceau moderne qui ne deviendra que trop antique avec le temps.')",-,0.0
"('#arlequin', 'Et avec tout cela, vous êtes gueux, comme un Peintre ?')",-,0.0
"('#le-peintre', ""Il est vrai qu'un Peintre ne va pas si tôt en Carrosse qu'un Caissier ; mais enfin, on ne laisse pas de se tirer d'intrigue ; et depuis que les gens d'affaire se sont jetés dans le goût des tableaux, notre profession est un peu réconciliée avec la fortune.  D'ailleurs, j'ai un talent merveilleux pour le portrait."")",-,0.0
"('#arlequin', ""Et attrapez-vous bien l'air des gens ?  Faites-vous ressembler ?"")",-,0.0
"('#le-peintre', ""À merveille...  J'attrape cela... le tour du visage, le feu des yeux, le coloris du teint...  Il n'y a pas un de mes portraits qui ne ressemble parfaitement."")",-,0.0
"('#arlequin', 'Et avec ce beau talent, peignez-vous bien des femmes ?')",-,0.0
"('#le-peintre', 'Oui da.')",-,0.0
"('#arlequin', ""Vous peignez des femmes, et vous faites ressembler ?  Poursuivez, mon ami, poursuivez, vous êtes dans le grand chemin de l'Hôpital.  Un bon Peintre de femmes doit être un imposteur de profession."")",-,0.0
"('#le-peintre', ""Cela est vrai.  Il y a quelque temps qu'une vieille Marquise me pria de faire son portrait, je fus assez sot pour me piquer de sincérité, je la peignis comme deux gouttes d'eau."")",-,0.0
"('#arlequin', 'Hé bien ?')",-,0.0
"('#le-peintre', ""Elle ne se vit pas plutôt comme la nature l'avait faite, qu'elle voulut me faire jeter par les fenêtres, disant que je la rendais hideuse.  À huit jours de là, je lui portai un Portrait que j'avais fait d'une jolie petite personne de dix-huit ans.  Je lui dis que c'était le sien que j'avais raccommodé, elle me fit donner cinquante pistoles, et publie partout, que je suis le premier homme du monde."")",-,0.0
"('#arlequin', ""Bon !  Si l'on peignait les gens tels qu'ils sont, ils se feraient peur les uns aux autres."")",-,0.0
"('#le-peintre', ""À vous parler naturellement, mon grand gain n'est pas de faire des Portraits."")",-,0.0
"('#arlequin', 'À quoi donc gagnez-vous davantage ?')",-,0.0
"('#le-peintre', 'À retoucher les anciens originaux.')",-,0.0
"('#arlequin', ""Quoi, vous vous mêlez barbouiller ce qui nous reste de l'antiquité ?"")",-,0.0
"('#le-peintre', ""Vous ne m'entendez pas.  Je dis que je travaille sur les vieux Originaux naturels."")",-,0.0
"('#arlequin', 'Encore moins.')",-,0.0
"('#le-peintre', ""N'avez-vous jamais vu un visage sur lequel les années ou la petite vérole ont sillonné des trous, où les amours à coup sûr ne jouent plus à la fossette...  Tac... tac...  Je vous remplis cela, et rétablis à une face sexagénaire un embonpoint de dix-huit ans."")",-,0.0
"('#arlequin', 'Ah, vous êtes fort intelligible à présent.')",-,0.0
"('#le-peintre', ""Je répands sur des joues décrépites un incarnat...  Oh, ma foi, cinq ou six coups de pinceau touchés à propos, donnent un terrible soufflet à l'extrait baptistaire le mieux collationné."")",-,0.0
"('#arlequin', ""La malepeste !  Vous devez être à votre aise avec un si beau talent.  Mais ne s'aperçoit-on pas que ce n'est que de la peinture ?"")",-,0.0
"('#le-peintre', ""Bon !  Si vous aviez vu une paire de sourcils que j'ai livrée il y a huit jours à une vieille Présidente, vous y seriez trompé vous-même.  Son mari ne s'en aperçut qu'en y regardant avec ses lunettes."")",-,0.0
"('#arlequin', 'Monsieur le Peintre, ne pourriez-vous me montrer quelque chose de votre façon ?')",-,0.0
"('#le-peintre', ""Volontiers.  J'ai une pièce curieuse...  Holà, ho, apportez ce tableau. Voyez cela.  Est-ce bien peint ?  Tenez, pour qui prendriez-vous cet homme-là ? On apporte un tableau qui représente un abbé avec un habit brodé, et une cravate en Steinkerque."")",-,0.0
"('#arlequin', ""Pour un colonel, s'il avait une épée."")",-,0.0
"('#le-peintre', ""Bon !  C'est un abbé qui a voulu se faire peindre dans cet habit-là.  C'est son habit d'occasion, et celui-là même dans lequel il fut ces jours passés volé, et battu, en faisant porter son souper en ville.  Mais ce serait bien pis si vous le voyiez à sa toilette."")",-,0.0
"('#arlequin', 'Comment donc ?')",-,0.0
"('#le-peintre', 'Il a voulu que je le peignisse en déshabillé.  Voulez-vous le voir ?')",-,0.0
"('#arlequin', ""Est-ce que vous l'avez là ?"")",-,0.0
"('#le-peintre', ""Et n'ai-je pas le secret de changer ce tableau comme il me plaît ?  Voyez, voyez. Le tableau change, et l'abbé paraît devant une toilette pleine de carrés, de pots de pommade, et de rouge."")",-,0.0
"('#arlequin', ""Oh parbleu, Monsieur le Peintre, vous vous moquez de moi.  C'est une femme."")",-,0.0
"('#le-peintre', 'Oui vraiment une femme !  Les femmes de ce temps-ci y sont bien plus cavalièrement.  Tenez, voilà une toilette de femme. Le Tableau change. Une femme paraît devant une table pleine de bouteilles de ratafia. Elle a une pipe à la bouche et un verre à la main. ')",-,0.0
"('#arlequin', ""Oh, pour celui-là, je ne m'y attendais pas."")",-,0.0
"('#le-peintre', ""Voulez-vous voir votre portrait en petit ?  J'ai tous les gens illustres.  Voyez.  Cela vous ressemble-t-il ? On voit un petit Arlequin dans le tableau qui salue, descend, danse et s'en va."")",-,0.0
"('#colombine', ""Voilà l'homme que j'ai vu tantôt avec mon Prince, cachons-nous, et écoutons ce qu'il dit."")",-,0.0
"('#scaramouche', ""Ah, amour, amour, petit scélérat, que tu fais faire de folies !  Il n'y a pas jusqu'au cerveau d'un Comédien que tu ne t'avises de déranger.  Octave était habile, goûté de tous ceux qui l'écoutaient, il s'est avisé de devenir amoureux, et n'est plus qu'un...  Ma foi, Monsieur, Octave, ce n'est pas là votre métier, et pour un Comédien qui s'est enrichi à faire l'amour, j'en connais trente qui s'y ruinent.  Mais le voilà.  Comme il est fait !  Le pauvre garçon me fait pitié.  Hé bien, comment va le coeur ?"")",-,0.0
"('#octave', ""Ah !  Mon pauvre Scaramouche, je suis le plus malheureux de tous les hommes, j'adore Colombine."")",-,0.0
"('#scaramouche', ""Le grand malheur !  Si vous l'aimez, Elle ne vous hait pas ; et je suis bien trompé si elle ne vous cherche."")",-,0.0
"('#octave', ""Et c'est ce qui me confond.  Elle me croit un homme de grande qualité, elle ne s'est embarquée que sur cette espérance, et je dois mourir de honte d'avoir abusé de sa crédulité."")",-,0.0
"('#scaramouche', ""Allez, allez, nous sommes dans un temps où l'on ne meurt pas plus de honte que d'amour."")",-,0.0
"('#octave', 'Admire la cruauté de ma destinée !  Je fuyais Colombine, je commençais à sentir que je guérissais, lorsque quelque démon ennemi de mon repos me la fait trouver en ces lieux, comme par enchantement, et redonne à mon coeur toute sa première sensibilité.')",-,0.0
"('#scaramouche', ""Vous l'aimez, elle vous aime...  Hem ?  Y a-t-il tant de façons ?  Épousez-la."")",-,0.0
"('#octave', 'Que je lui donne un Comédien, après lui avoir promis un Prince ?')",-,0.0
"('#scaramouche', ""Elle ne serait pas la première qui aurait fait succéder à un grand Seigneur, un homme de moindre étoffe.  De tout temps la Comédie s'est faufilée avec les gens du beau monde."")",-,0.0
"('#octave', ""Je ne puis me pardonner de l'avoir trompée."")",-,0.0
"('#scaramouche', 'Tarare, pardonner !  Les femmes sont plus indulgentes que vous ne pensez, pourvu que...')",-,0.0
"('#octave', ""Mon cher Scaramouche, je t'ouvre mon coeur.  Quelque envie que j'eusse de rester en ces lieux, il faut absolument que je m'en arrache, j'irai me cacher quelque part au bout du monde, où je ne verrai jamais..."")",-,0.0
"('#colombine', ""Tu ne me verras jamais, traître !  Tu m'as trompée, et tu veux me fuir ?"")",-,0.0
"('#octave', 'Ah Ciel !')",-,0.0
"('#colombine', ""Vous m'aimez, Octave ?  Vous m'aimez ?  Quelle preuve vous m'en donnez !  Partir sans me dire adieu !"")",-,0.0
"('#scaramouche', 'Voici bien une autre histoire !')",-,0.0
"('#octave', 'Vous vous abusez, madame, je ne suis pas...')",-,0.0
"('#colombine', ""J'ai tout entendu, j'ai appris ce que vous êtes de votre propre bouche, et mon coeur a raison de se plaindre du peu de confiance que vous avez en mon amour.  Vous ne savez pas aimer, Octave.  Avez-vous pu croire que je n'aimasse en vous que la grandeur qui paraissait à mes yeux ?  Désabusez-vous, rendez-moi justice, et comptez que ce n'est pas le prince, mais Octave que je suis venu chercher ici."")",-,0.0
"('#scaramouche', ""La peste qu'une fille amoureuse a d'esprit !"")",-,0.0
"('#octave', 'Ah, trop généreuse Colombine, par où pourrai-je vous exprimer...')",-,0.0
"('#colombine', ""Voici Arlequin.  Vous savez les raisons que j'ai de le ménager, c'est un homme de poids, et qui malgré ses caprices, pourra nous être d'une grande utilité : retirez-vous, que je lui parle seule, je lui ferai mieux entendre mes raisons."")",-,0.0
"('#arlequin', 'Ah, bon jour, Seigneur Bagatelle.  Quoi vous êtes encore ici ?')",-,0.0
"('#scaramouche', 'Signor si, con tutte le mie Bagatelle, al servitio di V.S. .')",-,0.0
"('#arlequin', 'Je vous rends grâces, je vous ai déjà dit que vous pouvez les porter à Paris.')",-,0.0
"('#scaramouche', 'Ho sentito dire, che V.S. et bâtissait une grande Ville, una famosissima città ; e cosi, je venais avec toutes mes bagatelles, pour divertir votre femme et vos petits enfants.')",-,0.0
"('#arlequin', ""À Paris, à Paris.  Je ne veux point de fadaises chez moi, et la bagatelle en sera bannie aussi sévèrement, que l'amour l'est du mariage."")",-,0.0
"('#colombine', ""Quoi, Seigneur Arlequin, seriez-vous de l'opinion de ceux qui croient que le premier jour de l'Hymen, est le dernier de l'amour, et du bon temps ?"")",-,0.0
"('#arlequin', ""De l'amour, oui.  Pour du bon temps, c'est selon.  Certaines femmes ne commencent à en prendre, que lorsqu'elles commencent à être épouses ; d'autres ne le goûtent qu'au veuvage, tout cela est très bien partagé.  Mais à propos de femme, savez-vous que dans ma Ville nouvelle, pour épargner aux Plaideurs la moitié de ce qui leur en coûte, les femmes rendront la justice ?"")",-,0.0
"('#scaramouche', 'Des femmes Juges !  Que de prises de corps !')",-,0.0
"('#arlequin', ""J'ai remarqué, que presque tous les Plaideurs paient leurs arrêts aux Belles qui sont bien dans l'esprit du Juge."")",-,0.0
"('#colombine', 'Fort bien.')",-,0.0
"('#arlequin', ""Cependant, il n'en est pas moins inexorable sur les épices ; de sorte que le pauvre diable de plaideur paye des deux côtés."")",-,0.0
