montchretien-hector,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,Score
"('#andromaque', ""Le méchant inhumain m'a donc abandonnée !  Destin inexorable ! Et vous, noire journée,  Auriez-vous su passer sans apporter un mal,  Un mal qui n'eut jamais ni n'aura point d'égal !  » Ainsi donques vos coups demeurent imparables ?  » Tournez-vous en tous sens, ô mortels misérables,  » Et l'atteinte mortelle en venez éviter.  Hélas ! À quel parti puis-je me rejeter ?  Quel Dieu dois-je prier, ô femme déplorée  Ton âme est à ce coup toute désespérée,  Toute triste et dolente ainçois toute douleur ;  Je n'attends plus nul bien que le dernier malheur.  Repreniez-vous ô Cieux, vos sereines lumières  Pour tromper nos désirs et moquer nos prières ?  Pour frauder notre espoir ? Une telle clarté  Dût-elle servir d'ombre à votre cruauté ?  Mais est-ce de vous seuls que je me dois complaindre ?  Non, c'est de ce cruel qui vous semble contraindre  Par l'audace insensée où le porte son coeur  À verser dessus lui toute votre rigueur.  Ô misérable Hector ! La fureur vengeresse  De quelque grand Démon pour notre dam te presse  Bon gré mal gré, de voir, d'affronter l'ennemi,  De t'en faire litière, et puis tomber parmi.  Est-ce ainsi que tu rends ta promesse observée ?  Quoi, tu nous l'as enfreinte aussitôt qu'achevée ?  À peine le serment de ta bouche est sorti,  Qu'un effet tout contraire a son voeu démenti.  La sainte autorité d'un père vénérable,  La chaude affection d'une mère honorable,  Le désir des parents tout brûlant d'amitié,  Les pleurs et les soupirs d'une chaste moitié,  Bref les voeux d'un pays qui prévoit sa tempête  Ne sont donc que jouets pour le vent de ta tête ?  Rien ne peut arrêter la fureur de tes pas :  Tu cours au précipice où t'attend le trépas.  C'est bien un dur destin qui contre ta nature,  Contre ta douce humeur, contre ta nourriture,  Te fait présomptueux, partial, obstiné,  Pour accomplir en toi le sort prédestiné,  » Quand le dard de la mort la tête nous menace,  » Nous perdons tout_à_coup notre naïve grâce,  » Nos agréables moeurs, notre instinct gracieux,  » Pour devenir hagards, hautains et furieux.  Ô Cassandre ma soeur, notre perte est prochaine !  Tu le dis haut et clair et d'une voix certaine,  En branlant le Laurier dont ton chef est orné ;  Mais quoi ? L'Oracle en vain pour nous te fut donné.  Tu rechantais tantôt que l'incrédule Troie  Par le trépas d'un seul est exposée en proie ;  L'effet de ta parole aujourd'hui sortira ;  Hector s'en va mourir, quand et lui tout mourra. "")",-,0.0
"('#cassandre', ""» Andromaque, cessez, si les puissants Dieux mêmes  » Ne sauraient empêcher que les destins suprêmes  » Des hommes nés mortels du soir au lendemain  » Ne restent accomplis, on pleure bien en vain.  » Mais pensons pour alors que l'orage qui tonne  » N'est pas prêt à tomber quand plus il nous étonne. "")",-,0.0
"('#andromaque', ""Penses-tu mes tourments consoler à crédit ?  Je garde trop au coeur ce que tu m'as prédit,  Pour m'allaiter encor d'une espérance folle ;  Comme le criminel qu'on mène de parole  Fol, s'aveugle soi-même au malheureux succès,  Tandis qu'un Juge entier travaille à son procès.  Ô douleur incroyable ! Ô tristesse commune !  Ô courage inflexible ! Ô maudite fortune !  Ô support de nos Dieux follement espéré !  Ô mal indubitable aux Troyens préparé !  Pleurez, Dames, pleurez vos maris et vos frères,  Pleurez les fers de Troie, et vos propres misères. "")",-,0.0
"('#le-choeur', ""C'est donner trop de cours à votre passion,  » Chaste épouse d'Hector, par cette affliction  » Et par ce vain transport s'en aigrit la colère  » Des Dieux dont nous cherchons la faveur salutaire. "")",-,0.0
"('#andromaque', ""Qu'on ne m'arrête plus aux charmes de l'espoir,  Tout est perdu pour moi : je ne m'attends plus voir  Ce misérable Hector dont j'ai l'âme ravie,  Ou si je le dois voir il doit être sans vie.  Dedans moi comme flots s'abîment les malheurs,  Dedans moi comme traits pénètrent les douleurs,  Comme orages dans moi les tristesses s'émeuvent.  Mon coeur est un Enfer, toutes rages s'y trouvent. "")",-,0.0
"('#le-choeur', ""Tenez ferme la bride à ce ravissement ;  Rentrez dedans vous-même et sortez du tourment  Qui gêne votre esprit, quand la fureur déborde,  C'est comme un fier Torrent qui sans miséricorde  Emporte ce qu'il trouve, et n'arrête ses pas  Qu'il n'ait victorieux mis la raison à bas. "")",-,0.0
"('#andromaque', ""Si jusques au tombeau le désespoir m'emporte  Il me sera bien doux en sa rigueur plus forte :  Car je suis résolue à mourir paravant  Qu'Hector mon bien, mon tout, cesse d'être vivant. "")",-,0.0
"('#le-choeur', ""Quoique ce seul désir règne dedans votre âme,  Retardez-en l'effet, ô magnanime Dame,  Pour jouir de la joie où baigneront vos yeux  Tantôt qu'il reviendra sur un char glorieux  Suivi par le pavé d'une pompe Guerrière. "")",-,0.0
"('#andromaque', 'Mais plutôt étendu dans une longue bière,  Prêt de mettre au tombeau sa dernière maison.  Si je veux donc mourir ai-je pas bien raison ? ')",-,0.0
"('#le-choeur', ""Votre appréhension qui toujours continue,  Vous ombrage l'esprit d'une grossière nue  À travers de laquelle un péril fort léger  Se transforme à vos yeux en extrême danger. "")",-,0.0
"('#andromaque', ""L'âme n'est pas toujours de son sort ignorante. "")",-,0.0
"('#le-choeur', 'Telle pour son malheur est accorte et savante. ')",-,0.0
"('#andromaque', 'La mienne est de ce rang : car pour ne celer rien,  Je vois plus clair au mal que je ne fais au bien. ')",-,0.0
"('#le-choeur', ""Mais il faut que l'espoir en modère la crainte.  Par quoi, si la raison n'est dedans vous éteinte,  Ramassez l'espérance et dissipez la peur.  » Il vaut mieux avoir mal qu'avoir faute de coeur. "")",-,0.0
"('#andromaque', ""Voici venir Priam. Ha, père misérable,  Quelle vigueur as-tu que le deuil ne t'accable ! "")",-,0.0
"('#priam', ""Hécube, notre Hector s'est dérobé de nous. "")",-,0.0
"('#hecube', ""On me le dit ainsi, j'en tremble de courroux. "")",-,0.0
"('#priam', ""J'appréhende ce jour ; car il nous est contraire. "")",-,0.0
"('#hecube', ""C'est grand cas voirement qu'on ne l'ait su distraire. "")",-,0.0
"('#priam', ""Et c'est aussi le point qui me trouble plus fort. "")",-,0.0
"('#hecube', 'Ô bons Dieux ! Détournez la menace du sort. ')",-,0.0
"('#priam', '» Quelle barrière arrête un généreux courage ! ')",-,0.0
"('#hecube', 'Mais quoi ? Les autres fois il me semblait si sage. ')",-,0.0
"('#priam', ""Il l'est toujours beaucoup, mais il brûle d'honneur. "")",-,0.0
"('#hecube', '» On doit à la raison mesurer son bonheur. ')",-,0.0
"('#priam', 'Il espère toujours avoir Mars favorable. ')",-,0.0
"('#hecube', 'Plusieurs sous tel espoir ont un sort lamentable. ')",-,0.0
"('#priam', ""Grand auteur des combats, plaise-toi l'assister. "")",-,0.0
"('#hecube', ""Avec lui je t'en prie, ô Sauveur Jupiter. "")",-,0.0
"('#priam', 'Allons en rechercher plus certaine nouvelle. ')",-,0.0
"('#hecube', 'Je vois son Andromaque et Cassandre avec elle. ')",-,0.0
"('#priam', 'Les voilà toutes deux, Hécube, approchons-nous. ')",-,0.0
"('#hecube', 'Mes filles, venez çà ; parlez, que faites-vous ? ')",-,0.0
"('#andromaque', 'Nous pleurons par avance, ô Reine vénérable,  De notre grand Hector le malheur lamentable. ')",-,0.0
"('#hecube', 'Pourquoi le pleurez-vous au comble de son heur ? ')",-,0.0
"('#priam', ""» Aucun n'est malheureux qui vive avec honneur. "")",-,0.0
"('#andromaque', ""» Il n'est plus grand malheur que de perdre la vie. "")",-,0.0
"('#priam', ""» Encores d'un plus grand est la honte suivie.  Mais qui vous fait juger qu'il en doit venir là ? "")",-,0.0
"('#andromaque', ""Certes, plus que jamais je m'attends à cela. "")",-,0.0
"('#priam', ""C'est en la main d'en haut qu'est sa fatale trame. "")",-,0.0
"('#andromaque', 'Vous ne le verrez plus, ou ce sera sans âme. ')",-,0.0
"('#priam', ""Ô Dieux ! Qu'est-ce que j'ois ; vient-il donc de mourir ! "")",-,0.0
"('#andromaque', 'Non, mais il est couru notre camp secourir. ')",-,0.0
"('#hecube', ""En ce danger extrême, extrême est la folie  De l'avoir laissé seul, plein de mélancolie,  Se ronger tout le coeur de regret et d'ennui. "")",-,0.0
"('#priam', ""N'en blâmez point aucun, la faute en est à lui.  Mais vous, chaste troupeau, changez en voeux vos larmes ;  Ce n'est point d'aujourd'hui qu'il se trouve ès alarmes :  Puis ceux de qui les Dieux ont épousé le soin  N'ont manqué de secours s'il leur en fait besoin.  Mais comme est-il sorti ? Sauriez-vous me l'apprendre ? "")",-,0.0
"('#andromaque', ""À peine avais-je pu dans le temple descendre  Pour enquérir les Dieux si leur âpre courroux  Se prolongeait encor sur Hector et sur nous,  Qu'un bruit à l'impourvu tonne dans mon oreille :  Je sors, et vois le peuple en trémeur nonpareille  Se battre l'estomac, la barbe s'arracher ;  Femmes, filles, enfants çà et là s'effoucher,  S'imprimer des terreurs, se faire des complaintes,  Courir aux saints autels, toucher leurs cornes saintes,  Baiser les pieds des Dieux et les tremper de pleurs :  Moi qu'un soupçon nouveau de ces nouveaux malheurs  Frappe tout à l'instant, si tôt que j'entends dire  Que le camp des Troyens en fuite se retire,  Et que de mon Hector on cherche du secours,  Doutant bien sa sortie au logis je raccours,  Afin que s'il voulait s'emporter de colère,  Je pusse par mes pleurs du combat le distraire.  J'arrive ; mais trop tard, je ne le trouve plus.  Las ! Je ne puis parler, dites-leur le surplus. "")",-,0.0
"('#le-choeur', ""À peine eut votre Hector entendu le message  De la route des siens, qu'il bout de vive rage,  Et sans parler un mot s'encourt vite et dispos  Au prochain râtelier, et prend dessus son dos  Un harnois flamboyant, en sa main une lance. "")",-,0.0
"('#hecube', 'Vous deviez refréner sa nuisible vaillance. ')",-,0.0
"('#le-choeur', ""Il parut si terrible en cet accoutrement,  Que nul à l'arrêter ne songea seulement.  Il court droit à l'étable où sa main ne dédaigne  D'équiper son cheval, puis sort à la campagne. "")",-,0.0
"('#priam', ""Ici la plainte est vaine, et ce que nous pouvons  C'est d'invoquer pour lui les Dieux que nous servons. "")",-,0.0
"('#andromaque', ""» Priam, ce n'est assez quand le malheur nous presse  » D'implorer leur faveur et dormir en paresse,  » La tête dans la plume : Ils sont muets et sourds  » À ceux qui sans s'aider invoquent leur secours. "")",-,0.0
"('#priam', ""Mais en l'état présent que puis-je davantage ? "")",-,0.0
"('#andromaque', 'User de votre sceptre et le rendre plus sage. ')",-,0.0
"('#priam', 'Avons-nous pas en vain ce moyen employé. ')",-,0.0
"('#andromaque', 'Encor vous avait-il son séjour octroyé. ')",-,0.0
"('#priam', 'Quel bien nous a produit sa légère promesse ? ')",-,0.0
"('#andromaque', 'Son transport et non lui maintenant la transgresse. ')",-,0.0
"('#priam', ""Par mon autorité je ne l'ai pu tenir. "")",-,0.0
"('#andromaque', 'Par votre autorité faites-le revenir. ')",-,0.0
"('#priam', '» La voix de la raison se perd au bruit des armes. ')",-,0.0
"('#andromaque', ""» L'âme se refroidit en l'effroi des alarmes. "")",-,0.0
"('#priam', '» Un esprit fort et prompt y devient furieux. ')",-,0.0
"('#andromaque', '» Le péril assagit le plus audacieux. ')",-,0.0
"('#priam', ""C'est toujours le dernier à faire la retraite. "")",-,0.0
"('#andromaque', 'Mais gardez que par lui commence la défaite. ')",-,0.0
"('#priam', ""Je n'espère du sort une si grande douleur. "")",-,0.0
"('#andromaque', 'Hâtez-vous donc, Priam, prévenez son malheur. ')",-,0.0
"('#priam', 'Je crains de lui causer une honte éternelle. ')",-,0.0
"('#andromaque', ""Est-ce ainsi je vous pri', que son salut s'appelle ? "")",-,0.0
"('#priam', ""Que diront les Grégeois l'ayant vu comparoir ? "")",-,0.0
"('#andromaque', ""Qu'encor à leurs dépens ils pourront le revoir. "")",-,0.0
"('#priam', 'Puis disparoir soudain comme un éclair qui passe. ')",-,0.0
"('#andromaque', ""Qu'il se réserve encore à leur donner la chasse. "")",-,0.0
"('#priam', 'Peut-être à couardise il serait imputé. ')",-,0.0
"('#andromaque', ""N'importe par quel prix, mais qu'il soit racheté. "")",-,0.0
"('#priam', 'Mais quel esprit constant consentira de faire  Un vrai mal pour un bien à peine imaginaire ? ')",-,0.0
"('#andromaque', ""Il nous est bien permis d'employer tous moyens :  Il y va de sa vie et du salut ses siens. "")",-,0.0
"('#priam', ""» On doit garder l'honneur comme une chose sainte. "")",-,0.0
"('#andromaque', ""» Les coups des ennemis n'y portent point d'atteinte. "")",-,0.0
"('#priam', ""» Mais qui veut mériter d'être bien estimé  » D'ennemis ni d'amis ne doit être blâmé. "")",-,0.0
"('#andromaque', ""» L'ardeur de plaire à tous que la gloire lui donne  » Est cause bien souvent qu'il ne plaît à personne. "")",-,0.0
"('#priam', ""» Le méchant a cela qu'à soi-même il déplaît,  » Mais le bon en tous temps demeure tel qu'il est. "")",-,0.0
"('#andromaque', ""» Un jugement bien sain ne pense pas mal faire  » S'il se tire à propos d'un périlleux affaire. "")",-,0.0
"('#priam', ""» Quand sur mainte action le jugement se fait,  » Pour n'en savoir la cause on en blâme l'effet."")",-,0.0
"('#andromaque', ""» Un chef n'est obligé de rendre manifestes  » Les intimes ressorts qui gouvernent ses gestes. "")",-,0.0
"('#priam', ""» Si bien, en fait d'honneur : car qui n'en est soigneux  » Fait naître du scrupule ès esprits soupçonneux. "")",-,0.0
"('#andromaque', ""On connaît bien qu'Hector a l'âme trop haute  Pour taxer sa retraite et l'imputer à faute. "")",-,0.0
"('#priam', ""» Tant plus l'homme est vanté pour ses perfections,  » Tant plus clair on veut voir dedans ses actions. "")",-,0.0
"('#andromaque', ""Et bien, l'on apprendra que sagement il cède  Au destin invincible, est-ce un mal sans remède ? "")",-,0.0
"('#priam', 'On jugera plutôt que son esprit tremblant  Se lâche à la frayeur dessous un faux semblant. ')",-,0.0
"('#andromaque', ""Ô Priam incrédule ! Est-ce ainsi que tu nommes  Cette image d'un Dieu qui communique aux hommes,  Ce Héraut véritable attesté du Soleil ?  Baste, soit fait d'Hector, que jamais plus mon oeil  Ne regarde sa face, à moi seule ne touche  Le salut de sa vie, ains son père farouche,  Sa mère, ses parents, ses amis obstinés  Pour l'avoir méprisé se verront ruinés.  Cependant, ô bons Dieux ! Puisque son propre père,  Sa mère, et ses parents non mus de leur misère  Semblent comme à l'envi s'opposer à son bien,  Faites que son trépas soit prévenu du mien. "")",-,0.0
"('#priam', ""À votre affection je remets ces paroles  Qu'on jugera toujours téméraires et folles ;  Chacun connaît assez que j'aime votre époux ;  Qu'Hécube et ses parents le chérissent sur tous ;  Que ma Cour le respecte et l'admire et l'embrasse  Comme l'appui de Troie et l'honneur de sa race :  Mais regardez un peu qui le fait estimer,  Rechercher des Seigneurs, et des peuples aimer,  Ce n'est ni sa beauté, ni sa grandeur Royale,  C'est sa rare vertu qui marche sans égale :  Ainsi cessant le fruit d'où germe son bonheur, Il ne cueillerait plus cette moisson d'honneur.  Mais soit fait toutefois ainsi qu'elle propose :  Je ne veux pour son bien omettre aucune chose.  Ide, cours sur le champ où nos sanglants débats  Se vident par le sort des hasardeux combats,  Et là me cherche Hector qui veut par sa prouesse  Ranimer les Troyens à repousser la Grèce :  Quand tu l'auras trouvé, somme-le de ma part  De ne tenter plus outre ; ajoute le hasard  Dont ce jour le menace, ajoute que sa mère,  Sa femme, ses amis prévoyant leur misère  Lamentent son départ, et le conjurent tous  Par mille et mille voeux de s'abstenir des coups.  Après conseille-lui de retirer l'armée ;  Qu'aussi bien son effort volerait en fumée,  Et que perdant nos gens nous n'avancerions rien,  Que notre seul malheur. Va donques et reviens. "")",-,0.0
