corneillep-cid,corneillep-cid-37,Score
"('#chimene', ""Sire, de trop d'honneur ma misère est suivie. Je vous l'ai déjà dit, je l'ai trouvé sans vie ; Son flanc était ouvert ; et pour mieux m'émouvoir, Son sang sur la poussière écrivait mon devoir ; Ou plutôt sa valeur en cet état réduite Me parlait par sa plaie, et hâtait ma poursuite ; Et pour se faire entendre au plus juste des rois, Par cette triste bouche elle empruntait ma voix. Sire, ne souffrez pas que sous votre puissance Règne devant vos yeux une telle licence ; Que les plus valeureux, avec impunité, Soient exposés aux coups de la témérité ; Qu'un jeune audacieux triomphe de leur gloire, Se baigne dans leur sang, et brave leur mémoire. Un si vaillant guerrier qu'on vient de vous ravir Éteint, s'il n'est vengé, l'ardeur de vous servir. Enfin mon père est mort, j'en demande vengeance, Plus pour votre intérêt que pour mon allégeance. Vous perdez en la mort d'un homme de son rang : Vengez-la par une autre, et le sang par le sang. Immolez, non à moi, mais à votre couronne, Mais à votre grandeur, mais à votre personne ; Immolez, dis-je, Sire, au bien de tout l'État Tout ce qu'enorgueillit un si haut attentat."")","('#chimene', ""Sire, de trop d'honneur ma misère est suivie. J'arrivai donc sans force, et le trouvai sans vie, Il ne me parla point, mais pour mieux m'émouvoir, Son sang sur la poussière écrivait mon devoir, Ou plutôt sa valeur en cet état réduite Me parlait par sa plaie, et hâtait ma poursuite, Et pour se faire entendre au plus juste des rois Par cette triste bouche elle empruntait ma voix. Sire, ne souffrez pas que sous votre puissance Règne devant vos yeux une telle licence, Que les plus valeureux avec impunité Soient exposés aux coups de la témérité, Qu'un jeune audacieux triomphe de leur gloire, Se baigne dans leur sang, et brave leur mémoire, Un si vaillant guerrier qu'on vient de vous ravir Éteint, s'il n'est vengé, l'ardeur de vous servir. Enfin mon père est mort, j'en demande vengeance, Plus pour votre intérêt que pour mon allégeance, Vous perdez en la mort d'un homme de son rang, Vengez-la par une autre, et le sang par le sang, Sacrifiez Don Diègue, et toute la famille, À vous, à votre peuple, à toute la Castille, Le soleil qui voit tout ne voit rien sous les Cieux Qui vous puisse payer un sang si précieux."")",0.96238112449646
"('#don-fernand', 'Don_Diègue, répondez.')","('#don-fernand', 'Don Diègue, répondez.')",0.9211588501930237
"('#don-diegue', ""Qu'on est digne d'envie Lorsqu'en perdant la force on perd aussi la vie, Et qu'un long âge apprête aux hommes généreux, Au bout de leur carrière, un destin malheureux ! Moi, dont les longs travaux ont acquis tant de gloire, Moi, que jadis partout a suivi la victoire, Je me vois aujourd'hui, pour avoir trop vécu, Recevoir un affront et demeurer vaincu. Ce que n'a pu jamais combat, siège, embuscade, Ce que n'a pu jamais Aragon ni Grenade, Ni tous vos ennemis, ni tous mes envieux, Le Comte en votre Cour l'a fait presque à vos yeux, Jaloux de votre choix, et fier de l'avantage Que lui donnait sur moi l'impuissance de l'âge. Sire, ainsi ces cheveux blanchis sous le harnois, Ce sang pour vous servir prodigué tant de fois, Ce bras, jadis l'effroi d'une armée ennemie, Descendaient au tombeau tout chargés d'infamie, Si je n'eusse produit un fils digne de moi, Digne de son pays et digne de son roi. Il m'a prêté sa main, il a tué le Comte ; Il m'a rendu l'honneur, il a lavé ma honte. Si montrer du courage et du ressentiment, Si venger un soufflet mérite un châtiment, Sur moi seul doit tomber l'éclat de la tempête : Quand le bras a failli, l'on en punit la tête. Qu'on nomme crime, ou non, ce qui fait nos débats, Sire, j'en suis la tête, il n'en est que le bras. Si Chimène se plaint qu'il a tué son père, Il ne l'eût jamais fait si je l'eusse pu faire. Immolez donc ce chef que les ans vont ravir, Et conservez pour vous le bras qui peut servir. Aux dépens de mon sang satisfaites Chimène : Je n'y résiste point, je consens à ma peine ; Et loin de murmurer d'un rigoureux décret, Mourant sans déshonneur, je mourrai sans regret."")","('#don-diegue', ""Qu'on est digne d'envie Quand avecque la force on perd aussi la vie, Sire, et que l'âge apporte aux hommes généreux Avecque sa faiblesse un destin malheureux ! Moi dont les longs travaux ont acquis tant de gloire, Moi que jadis partout a suivi la victoire, Je me vois aujourd'hui pour avoir trop vécu Recevoir un affront, et demeurer vaincu. Ce que n'a pu jamais combat, siège, embuscade, Ce que n'a pu jamais Aragon, ni Grenade, Ni tous vos ennemis, ni tous mes envieux, L'orgueil dans votre Cour la fait presque à vos yeux, Et souillé sans respect l'honneur de ma vieillesse, Avantagé de l'âge, et fort de ma faiblesse. Sire, ainsi ces cheveux blanchis sous le harnois, Ce sang pour vous servir prodigué tant de fois, Ce bras jadis l'effroi d'une armée ennemie, Descendaient au tombeau tout chargés d'infamie, Si je n'eusse produit un fils digne de moi, Digne de son pays, et digne de son Roi. Il m'a prêté sa main, il a tué le Comte, Il m'a rendu l'honneur, il a lavé ma honte. Si montrer du courage et du ressentiment, Si venger un soufflet mérite un châtiment, Sur moi seul doit tomber l'éclat de la tempête Quand le bras a failli l'on en punit la tête ; Du crime glorieux qui cause nos débats, Sire, j'en suis la tête, il n'en est que le bras, Si Chimène se plaint qu'il a tué son père, Il ne l'eût jamais fait, si je l'eusse pu faire. Immolez donc ce chef que les ans vont ravir, Et conservez pour vous le bras qui peut servir, Aux dépens de mon sang satisfaites Chimène, Je n'y résiste point, je consens à ma peine, Et loin de murmurer d'un injuste décret Mourant sans déshonneur je mourrai sans regret."")",0.9531104564666748
"('#don-fernand', ""L'affaire est d'importance, et, bien considérée, Mérite en plein conseil d'être délibérée. Don_Sanche, remettez Chimène en sa maison. Don_Diègue aura ma Cour et sa foi pour prison. Qu'on me cherche son fils. Je vous ferai justice."")","('#don-fernand', ""L'affaire est d'importance, et bien considérée, Mérite en plein conseil d'être délibérée. Don Sanche remettez Chimène en sa maison, Don Diègue aura ma Cour et sa foi pour prison, Qu'on me cherche son fils. Je vous ferai justice."")",0.9787561893463135
"('#chimene', ""Il est juste, grand roi, qu'un meurtrier périsse."")","('#chimene', ""Il est juste, grand Roi, qu'un meurtrier périsse."")",0.9811534285545349
"('#don-fernand', 'Prends du repos, ma fille, et calme tes douleurs.')","('#don-fernand', 'Prends du repos, ma fille, et calme tes douleurs.')",1.0000001192092896
"('#chimene', ""M'ordonner du repos, c'est croître mes malheurs."")","('#chimene', ""M'ordonner du repos, c'est croître mes malheurs."")",1.0000001192092896
"('#elvire', ""Rodrigue, qu'as-tu fait ? Où viens-tu, misérable ?"")","('#elvire', ""Rodrigue, qu'as-tu fait ? Où viens-tu misérable ?"")",0.9722680449485779
"('#don-rodrigue', 'Suivre le triste cours de mon sort déplorable.')","('#don-rodrigue', 'Suivre le triste cours de mon sort déplorable.')",1.0
"('#elvire', ""Où prends-tu cette audace et ce nouvel orgueil, De paraître en des lieux que tu remplis de deuil ? Quoi ? Viens-tu jusqu'ici braver l'ombre du Comte ? Ne l'as-tu pas tué ?"")","('#elvire', ""Où prends-tu cette audace et ce nouvel orgueil De paraître en des lieux que tu remplis de deuil ? Quoi ? Viens-tu jusqu'ici braver l'ombre du Comte ? Ne l'as-tu pas tué ?"")",0.9961302876472473
"('#don-rodrigue', 'Sa vie était ma honte : Mon honneur de ma main a voulu cet effort.')","('#don-rodrigue', 'Sa vie était ma honte, Mon honneur de ma main a voulu cet effort.')",0.9882906675338745
"('#elvire', 'Mais chercher ton asile en la maison du mort ! Jamais un meurtrier en fit-il son refuge ?')","('#elvire', 'Mais chercher ton asile en la maison du mort ! Jamais un meurtrier en fit-il son refuge ?')",1.0
"('#don-rodrigue', ""Et je n'y viens aussi que m'offrir à mon juge. Ne me regarde plus d'un visage étonné ; Je cherche le trépas après l'avoir donné. Mon juge est mon amour, mon juge est ma Chimène : Je mérite la mort de mériter sa haine, Et j'en viens recevoir, comme un bien souverain, Et l'arrêt de sa bouche, et le coup de sa main."")","('#don-rodrigue', ""Jamais un meurtrier s'offrit-il à son juge ? Ne me regarde plus d'un visage étonné, Je cherche le trépas après l'avoir donné, Mon juge est mon amour, mon juge est ma Chimène Je mérite la mort de mériter sa haine, Et j'en viens recevoir comme un bien souverain, Et l'arrêt de sa bouche, et le coup de sa main."")",0.9348312616348267
"('#elvire', ""Fuis plutôt de ses yeux, fuis de sa violence ; À ses premiers transports dérobe ta présence : Va, ne t'expose point aux premiers mouvements Que poussera l'ardeur de ses ressentiments."")","('#elvire', ""Fuis plutôt de ses yeux, fuis de sa violence, À ses premiers transports dérobe ta présence ; Va, ne t'expose point aux premiers mouvements Que poussera l'ardeur de ses ressentiments."")",0.9948863983154297
"('#don-rodrigue', ""Non, non, ce cher objet à qui j'ai pu déplaire Ne peut pour mon supplice avoir trop de colère ; Et j'évite cent morts qui me vont accabler, Si pour mourir plus tôt je puis la redoubler."")","('#don-rodrigue', ""Non, non, ce cher objet à qui j'ai pu déplaire Ne peut pour mon supplice avoir trop de colère, Et d'un heur sans pareil je me verrai combler Si pour mourir plus tôt je la puis redoubler."")",0.9078561067581177
"('#elvire', ""Chimène est au palais, de pleurs toute baignée, Et n'en reviendra point que bien accompagnée. Rodrigue, fuis, de grâce : ôte-moi de souci. Que ne dira-t-on point si l'on te voit ici ? Veux-tu qu'un médisant, pour comble à sa misère, L'accuse d'y souffrir l'assassin de son père ? Elle va revenir ; elle vient, je la vois : Du moins, pour son honneur, Rodrigue, cache-toi."")","('#elvire', ""Chimène est au palais de pleurs toute baignée, Et n'en reviendra point que bien accompagnée : Rodrigue, fuis de grâce, ôte-moi de souci, Que ne dira-t-on point si l'on te voit ici ? Veux-tu qu'un médisant l'accuse en sa misère D'avoir reçu chez soi l'assassin de son père ? Elle va revenir, elle vient, je la vois. Du moins, pour son honneur, Rodrigue, cache-toi. Il se cache."")",0.9762559533119202
"('#don-sanche', ""Oui, Madame, il vous faut de sanglantes victimes : Votre colère est juste, et vos pleurs légitimes ; Et je n'entreprends pas, à force de parler, Ni de vous adoucir, ni de vous consoler. Mais si de vous servir je puis être capable, Employez mon épée à punir le coupable ; Employez mon amour à venger cette mort : Sous vos commandements mon bras sera trop fort."")","('#don-sanche', ""Oui, Madame, il vous faut de sanglantes victimes, Votre colère est juste, et vos pleurs légitimes, Et je n'entreprends pas à force de parler Ni de vous adoucir, ni de vous consoler. Mais si de vous servir je puis être capable, Employez, mon épée à punir le coupable, Employez, mon amour à venger cette mort, Sous vos commandements mon bras sera trop fort."")",0.9900316596031189
"('#chimene', 'Malheureuse !')","('#chimene', 'Malheureuse !')",1.0
"('#don-sanche', 'De grâce, acceptez mon service.')","('#don-sanche', 'Madame, acceptez mon service.')",0.8891719579696655
"('#chimene', ""J'offenserais le roi, qui m'a promis justice."")","('#chimene', ""J'offenserais le Roi, qui m'a promis justice."")",0.9807333946228027
"('#don-sanche', ""Vous savez qu'elle marche avec tant de langueur, Qu'assez souvent le crime échappe à sa longueur ; Son cours lent et douteux fait trop perdre de larmes. Souffrez qu'un cavalier vous venge par les armes. La voie en est plus sûre, et plus prompte à punir."")","('#don-sanche', ""Vous savez qu'elle marche avec tant de langueur Que bien souvent le crime échappe à sa longueur, Son cours lent et douteux fait trop perdre de larmes, Souffrez qu'un chevalier vous venge par les armes, La voie en est plus sûre, et plus prompte à punir."")",0.9602681398391724
"('#chimene', ""C'est le dernier remède ; et s'il y faut venir, Et que de mes malheurs cette pitié vous dure, Vous serez libre alors de venger mon injure."")","('#chimene', ""C'est le dernier remède, et s'il y faut venir, Et que de mes malheurs cette pitié vous dure, Vous serez libre alors de venger mon injure."")",0.9956071972846985
"('#don-sanche', ""C'est l'unique bonheur où mon âme prétend ; Et pouvant l'espérer, je m'en vais trop content."")","('#don-sanche', ""C'est l'unique bonheur où mon âme prétend, Et pouvant l'espérer je m'en vais trop content."")",0.9847173690795898
"('#chimene', ""Enfin je me vois libre, et je puis sans contrainte De mes vives douleurs te faire voir l'atteinte ; Je puis donner passage à mes tristes soupirs ; Je puis t'ouvrir mon âme et tous mes déplaisirs. Mon père est mort, Elvire ; et la première épée Dont s'est armé Rodrigue, a sa trame coupée. Pleurez, pleurez, mes yeux, et fondez-vous en eau ! La moitié de ma vie a mis l'autre au tombeau, Et m'oblige à venger, après ce coup funeste, Celle que je n'ai plus sur celle qui me reste."")","('#chimene', ""Enfin je me vois libre, et je puis sans contrainte De mes vives douleurs te faire voir l'atteinte, Je puis donner passage à mes tristes soupirs, Je puis t'ouvrir mon âme, et tous mes déplaisirs. Mon père est mort, Elvire, et la première épée Dont s'est armé Rodrigue a sa trame coupée. Pleurez, pleurez, mes yeux, et fondez-vous en eau, La moitié de ma vie a mis l'autre au tombeau, Et m'oblige à venger après ce coup funeste Celle que je n'ai plus, sur celle qui me reste."")",0.9878119230270386
"('#elvire', 'Reposez-vous, madame.')","('#elvire', 'Reposez-vous, Madame.')",0.9798856377601624
"('#chimene', ""Ah ! Que mal à propos Dans un malheur si grand tu parles de repos ! Par où sera jamais ma douleur apaisée, Si je ne puis haïr la main qui l'a causée ? Et que dois-je espérer qu'un tourment éternel, Si je poursuis un crime, aimant le criminel ?"")","('#chimene', ""Ah ! Que mal à propos Ton avis importun m'ordonne du repos ! Par où sera jamais mon âme satisfaite Si je pleure ma perte, et la main qui l'a faite ? Et que puis-je espérer qu'un tourment éternel Si je poursuis un crime aimant le criminel ?"")",0.9355577230453491
"('#elvire', ""Il vous prive d'un père, et vous l'aimez encore !"")","('#elvire', ""Il vous prive d'un père, et vous l'aimez encore !"")",0.9999997615814209
"('#chimene', ""C'est peu de dire aimer, Elvire : je l'adore ; Ma passion s'oppose à mon ressentiment ; Dedans mon ennemi je trouve mon amant ; Et je sens qu'en dépit de toute ma colère, Rodrigue dans mon coeur combat encor mon père : Il l'attaque, il le presse, il cède, il se défend, Tantôt fort, tantôt faible, et tantôt triomphant ; Mais en ce dur combat de colère et de flamme, Il déchire mon coeur sans partager mon âme ; Et quoi que mon amour ait sur moi de pouvoir, Je ne consulte point pour suivre mon devoir : Je cours sans balancer où mon honneur m'oblige. Rodrigue m'est bien cher, son intérêt m'afflige ; Mon coeur prend son parti ; mais malgré son effort, Je sais ce que je suis, et que mon père est mort."")","('#chimene', ""C'est peu de dire aimer, Elvire, je l'adore : Ma passion s'oppose à mon ressentiment, Dedans mon ennemi je trouve mon amant, Et je sens qu'en dépit de toute ma colère Rodrigue dans mon coeur combat encor mon père. Il l'attaque, il le presse, il cède, il se défend, Tantôt fort, tantôt faible, et tantôt triomphant : Mais en ce dur combat de colère et de flamme Il déchire mon coeur sans partager mon âme, Et quoi que mon amour ait sur moi de pouvoir Je ne consulte point pour suivre mon devoir, Je cours sans balancer où mon honneur m'oblige ; Rodrigue m'est bien cher, son intérêt m'afflige, Mon coeur prend son parti ; mais malgré leur effort Je sais que je suis fille, et que mon père est mort."")",0.9756067991256714
