biancollelli-arlequin-gentilhomme,regnard-arlequin-bonnes-fortunes,Score
-,"('#arlequin', ""Par le moyen des astres, et par les règles de la métoposcopie.  Je n'y manque jamais, à une heure près ; et, si vous voulez, je vous dirai quand vous le serez. "")",0.0
-,"('#brocantin', ""Cela étant, je vais le congédier.  Monsieur Bassinet, vous voyez bien ma fille : touchez là ; vous n'en croquerez que d'une dent, et je ne veux point de gendre dont la barbe ne tient point. "")",0.0
-,"('#arlequin', ""Ni moi d'un beau-frère qui postule après une cravate de chanvre. "")",0.0
-,"('#monsieur-bassinet', ""Ni moi d'une fille qui a eu des détorses de neuf mois.  Allez, vieux radoteur, aux Petites-Maisons, avec votre chienlit.  Je venais ici pour vous dire que je ne voulais point de la fille d'un fou, et qui passe toutes les nuits avec des godelureaux.  Fi, la vilaine ! "")",0.0
-,"('#arlequin', ""Adieu, adieu ; bon voyage, mon ami : à la Grève, à la Grève. Consolez-vous, la belle, je vais vous présenter un époux qui vaudra cette vilaine égoutture de bassin.  Tenez, beau- père...  Ce sera là votre second gendre ; c'est un grand seigneur de mon pays. À Isabelle.  Montrant Octave qui est déguisé. "")",0.0
-,"('#isabelle', ""Ah, ciel !  C'est Octave !  Octave lui fait un compliment en italien. "")",0.0
-,"('#brocantin', ""Qu'est-ce qu'il jargonne là ? "")",0.0
-,"('#arlequin', ""C'est un compliment tonquinois.  Il dit qu'elle est une étoile resplendissante de perfection, et que, si la queue de son manteau était plus longue, il la prendrait pour une comète.  Isabelle répond en italien au compliment d'Octave. "")",0.0
-,"('#brocantin', 'Quoi !  Ma fille sait déjà le tonquinois ? ')",0.0
-,"('#arlequin', ""Bon !  C'est une langue qui s'apprend par infusion ; et s'il vous épousait, vous sauriez le tonquinois dans deux heures. "")",0.0
-,"('#brocantin', ""Puisque cela est ainsi, je veux bien faire le mariage d'Isabelle ; mais dites-moi auparavant, est-il curieux ? "")",0.0
-,"('#arlequin', ""Bon !  C'est le Dautel du pays ; il troque des nippes à tous moments, et je vous réponds qu'avant qu'il soit deux jours, il aura troqué sa femme.  Je m'en vais vous faire voir toutes mes curiosités, et l'équipage de ma future.  Arlequin fait un signal ; le fond du théâtre s'ouvre, et il paraît un cabinet rempli de tableaux de Téniers, figurés par des personnages naturels. "")",0.0
-,"('#brocantin', 'Voilà qui est très beau.  Ces tableaux-là sont tous originaux. ')",0.0
-,"('#arlequin', ""Vous l'avez dit.  Et ce gros singe-là, comment le trouvez-vous ?  Il lui fait remarquer un singe qui est dans un des tableaux. "")",0.0
-,"('#brocantin', ""Joli, ma foi !  On dirait qu'il me regarde. "")",0.0
-,"('#arlequin', ""Cela pourrait être ; car il vous ressemble comme deux gouttes d'eau, et vous savez que la ressemblance engendre l'amitié.  Mais il faut vous détromper.  Vous avez cru que c'étaient là des tableaux véritables ? "")",0.0
"('#isabelle', '. . . . . . Partons, mon cher Léandre,  . . . . . . . . . . . . . Et quittons pour jamais cet odieux séjour. ')","('#brocantin', 'Assurément, et je le crois encore. ')",0.18477857112884521
"('#leandre', ""Profitons d'un moment accordé par l'amour  Et ne redoutez rien, adorable Isabelle.  Suivez-moi...  Mais quelqu'un fait ici sentinelle.  En marchant il heurte Octave."")","('#arlequin', ""Et c'est ce qui vous trompe.  Tout cela ne tient que par le moyen d'un ressort que je vais toucher, et vous verrez que toutes ces figures prendront mouvement.  Voyez-vous bien ce singe ?  Il accompagne de la guitare on ne peut pas mieux.  Je m'en vais vous le faire voir.  Quiribirichibi ? Arlequin s'approche de l'un des côtés du cabinet, et frappant sur une table, toutes les figures qui sont représentées dans les tableaux en sortent en chantant, dansant et jouant de divers instruments. Pasquariel, en singe, fait plusieurs sauts périlleux ; Brocantin le regarde avec admiration et Arlequin lui dit :  Au singe.  Le singe répond en faisant une grimace, et en même temps se jette sur une guitare qu'un homme de la suite d'Arlequin a entre les mains."")",0.2611347734928131
"('#octave', ""Léandre est en ces lieux, le traître assurément,  Vient ici s'opposer à cet enlèvement,  Mais je saurai punir un rival téméraire. "")","('#arlequin', ""Avez-vous entendu ce qu'il a dit ? "")",0.07380010187625885
"('#leandre', 'Qui va là ? ')","('#brocantin', ""Non. Est-ce que j'entends le langage des singes, moi ? "")",0.24380291998386383
"('#octave', 'Maintenant songe à me satisfaire,  Je suis Octave ? ')","('#arlequin', ""Vous avez pourtant la physionomie d'une guenon. Il dit qu'il va prendre sa guitare. La voilà ; écoutez. "")",0.15087845921516418
"('#leonore', 'Hélas arrêtez cher amant... ')","('#mezzetin', ""Pata, pata, pata, pon,  Amis, je m'en vais à la guerre ;  J'ai pour épée un flacon,  Et pour mousquet un grand verre.  La santé du roi,  Porte-la-moi :  Dépêche-toi ;  Car je suis mort, si je ne bois.  Au son de cet instrument,  Je sens que mon coeur se réveille ;  Il faut, pour être content,  Toujours la pipe et la bouteille.  La santé du roi,  Porte-la-moi :  Dépêche-toi ;  Car je suis mort, si je ne bois. "")",0.15546980500221252
