,corneillep-melite,corneillep-melite-33,Cost,Operation Type
214,"('#melite', ""Que font-ils là tous deux ? Qu'ont-ils à démêler ? Ce jaloux à la fin le pourra quereller, Du moins les compliments dont peut-être ils se jouent Sont des civilités qu'en l'âme ils désavouent."")","('#melite', ""Que font-ils là tous deux ? Qu'ont-ils à démêler ?  Ce jaloux à la fin le pourra quereller,  Du moins les compliments dont peut-être ils se jouent  Sont des civilités qu'en l'âme ils désavouent.  Elle paraît au travers d'une jalousie, et dit ces vers cependant qu'Éraste lit le Sonnet tout bas. "")",0.0,Match
215,"('#tircis', ""J'y donne une raison de ton sort inhumain, Allons, je le veux voir présenter de ta main À ce charmant objet dont ton âme est blessée."")","('#tirsis', ""J'y donne une raison de ton sort inhumain,  Allons je le veux voir présenter de ta main  À ce divin objet dont ton âme est blessée.  Il montre du doigt, la fin de son Sonnet à Éraste. "")",0.0,Match
216,"('#eraste', ""Une autre fois, Tircis, quelque affaire pressée Fait que je ne saurais pour l'heure m'en charger, Tu trouveras ailleurs un meilleur messager."")","('#eraste', ""Une autre fois, Tirsis, quelque affaire pressée  Fait que je ne saurais pour l'heure m'en charger,  Tu trouveras ailleurs un meilleur messager.  Feignant de lui rendre son Sonnet, il le fait choir et Tirsis le ramasse. "")",0.0,Match
217,"('#tircis', ""La belle humeur de l'homme ! Ô dieux, quel personnage ! Quel ami j'avais fait de ce plaisant visage ! Une mine froncée, un regard de travers. C'est le remerciement que j'aurai de mes vers. Je manque à son avis d'assurance, ou d'adresse Pour les donner moi-même à sa jeune maîtresse, Et prendre ainsi le temps de dire à sa beauté L'empire que ses yeux ont sur ma liberté. Je pense l'entrevoir par cette jalousie : Oui, mon âme de joie en est toute saisie. Hélas ! Et le moyen de pouvoir lui parler, Si mon premier aspect l'oblige à s'en aller ? Que cette joie est courte, et qu'elle est cher vendue ! Toutefois tout va bien, la voilà descendue, Ses regards pleins de feu s'entendent avec moi, Que dis-je ! En s'avançant elle m'appelle à soi."")","('#tirsis', ""La belle humeur de l'homme ! Ô Dieux ! Quel personnage !  Quel ami j'avais fait de ce plaisant visage !  Une mine froncée, un regard de travers,  C'est le remerciement que j'aurai de mes vers,  Je manque à son avis d'assurance, ou d'adresse  Pour les donner moi-même à sa jeune maîtresse,  Et prendre ainsi le temps de dire à sa beauté  L'Empire que ses yeux ont sur ma liberté.  Je pense l'entrevoir par cette jalousie :  Oui, mon âme de joie en est toute saisie.  Hélas ! Et le moyen de lui pouvoir parler  Si mon premier aspect l'oblige à s'en aller ?  Que d'un petit coup d'oeil l'aise m'est cher vendue !  Toutefois tout va bien, la voilà descendue,  Ses regards pleins de feu s'entendent avec moi,  Que dis-je, en s'avançant elle m'appelle à soi.  Mélite se retire de la jalousie et descend."")",0.0,Match
218,"('#melite', ""Eh bien qu'avez-vous fait de votre compagnie ?"")","('#melite', ""Eh bien qu'avez-vous fait de votre compagnie ? "")",0.0,Match
219,"('#tircis', ""Je ne puis rien juger de ce qui l'a bannie : À peine ai-je eu loisir de lui dire deux mots, Qu'aussitôt le fantasque, en me tournant le dos S'est échappé de moi."")","('#tirsis', ""Je ne puis rien juger de ce qui l'a bannie,  À peine ai-je eu loisir de lui dire deux mots  Qu'aussitôt le fantasque, en me tournant le dos  S'est échappé de moi. "")",0.0,Match
220,"('#melite', ""Sans doute il m'aura vue, Et c'est de là que vient cette fuite imprévue."")","('#melite', ""Sans doute il m'aura vue,  Et c'est de là que vient cette fuite impourvue. "")",0.0,Match
221,"('#tircis', ""Vous aimant comme il fait, qui l'eût jamais pensé ?"")","('#tirsis', ""Vous aimant comme il fait, qui l'eût jamais pensé ? "")",0.0,Match
222,"('#melite', ""Vous ne savez donc rien de ce qui s'est passé ?"")","('#melite', ""Vous ne savez donc rien de ce qui s'est passé ? "")",0.0,Match
223,"('#tircis', ""J'aimerais beaucoup mieux savoir ce qui se passe, Et la part qu'a Tircis en votre bonne grâce."")","('#tirsis', ""J'aimerais beaucoup mieux savoir ce qui se passe,  Et la part qu'a Tirsis en votre bonne grâce. "")",0.0,Match
224,"('#melite', ""Meilleur aucunement qu'Eraste ne voudrait. Je n'ai jamais connu d'amant si maladroit, Il ne saurait souffrir qu'autre que lui m'approche. Dieux ! Qu'à votre sujet il m'a fait de reproche ! Vous ne sauriez me voir sans le désobliger."")","('#melite', ""Meilleure aucunement qu'Éraste ne voudrait.  Je n'ai jamais connu d'amant si maladroit,  Il ne saurait souffrir qu'autre que lui m'approche,  Dieux ! Qu'à votre sujet il m'a fait de reproche !  Vous ne sauriez me voir sans le désobliger. "")",0.0,Match
225,"('#tircis', ""Et de tous mes soucis c'est là le plus léger, Toute une légion de rivaux de sa sorte Ne divertirait pas l'amour que je vous porte, Qui ne craindra jamais les humeurs d'un jaloux."")","('#tirsis', ""Et de tous mes soucis, c'est là le plus léger,  Toute une légion de rivaux de sa sorte  Ne divertirait pas l'amour que je vous porte,  Qui ne craindra jamais les humeurs d'un jaloux. "")",0.0,Match
226,"('#melite', 'Aussi le croit-il bien, ou je me trompe.')","('#melite', 'Aussi le croit-il bien ou je me trompe. ')",0.0,Match
227,"('#tircis', 'Et vous ?')","('#tirsis', 'Et vous ? ')",0.0,Match
228,"('#melite', ""Bien que cette croyance à quelque erreur m'expose, Pour lui faire dépit, j'en croirai quelque chose."")","('#melite', ""Bien que ce soit un heur, où prétendre je n'ose  Pour lui faire dépit j'en croirai quelque chose. "")",0.07,Substitution
229,"('#tircis', ""Mais afin qu'il reçût un entier déplaisir, Il faudrait que nos coeurs n'eussent plus qu'un désir, Et quitter ces discours de volontés sujettes, Qui ne sont point de mise en l'état où vous êtes. Vous-même consultez un moment vos appas, Songez à leurs effets, et ne présumez pas Avoir sur tous les coeurs un pouvoir si suprême, Sans qu'il vous soit permis d'en user sur vous-même ; Un si digne sujet ne reçoit point de loi, De règle, ni d'avis d'un autre que de soi."")","('#tirsis', ""Mais afin qu'il reçût un entier déplaisir,  Il faudrait que nos coeurs n'eussent plus qu'un désir,  Et quitter ces discours de volontés sujettes,  Qui ne sont point de mise en l'état où vous êtes,  Consultez seulement avecques vos appas,  Songez à leurs effets, et ne présumez pas  Avoir sur tout le monde un pouvoir si suprême  Sans qu'il vous soit permis d'en user sur vous-même ;  Un si digne sujet ne reçoit point de loi,  De règle, ni d'avis d'un autre que de soi. "")",0.0,Match
230,"('#melite', ""Ton mérite plus fort que ta raison flatteuse Me rend, je le confesse, un peu moins scrupuleuse. Je dois tout à ma mère, et pour tout autre amant Je voudrais tout remettre à son commandement : Mais attendre pour toi l'effet de sa puissance, Sans te rien témoigner que par obéissance, Tircis, ce serait trop, tes rares qualités Dispensent mon devoir de ces formalités."")","('#melite', ""Ton mérite plus fort que ta raison flatteuse  Me rend, je le confesse, un peu moins scrupuleuse,  Je dois tout à ma mère, et pour tout autre amant  Je m'en voudrais remettre à son commandement :  Mais attendre pour toi l'effet de sa puissance  Sans te rien témoigner que par obéissance,  Tirsis, ce serait trop, tes rares qualités  Dispensent mon devoir de ces formalités. "")",0.0,Match
231,"('#tircis', ""Que d'amour et de joie un tel aveu me donne !"")","('#tirsis', ""Souffre donc qu'un baiser cueilli dessus ta bouche  M'assure entièrement que mon amour te touche."")",0.03,Substitution
232,,"('#melite', 'Ma parole suffit. ')",1.0,Deletion
233,,"('#tirsis', ""Ha ! J'entends bien que c'est,  Un peu de violence en t'excusant te plaît. "")",1.0,Deletion
234,"('#melite', ""C'est peut-être en trop dire, et me montrer trop bonne, Mais par là tu peux voir que mon affection Prend confiance entière en ta discrétion."")","('#melite', ""Folâtre, j'aime mieux abandonner la place,  Car tu sais dérober avec si bonne grâce  Que bien que ton larcin me fâche infiniment  Je ne puis rien donner à mon ressentiment. "")",0.31,Substitution
235,"('#tircis', ""Vous la verrez toujours dans un respect sincère Attacher mon bonheur à celui de vous plaire, N'avoir point d'autre soin, n'avoir point d'autre esprit, Et si vous en voulez un serment par écrit, Ce sonnet que pour vous vient de tracer ma flamme Vous fera voir à nu jusqu'au fond de mon âme."")","('#tirsis', ""Auparavant l'adieu reçois de ma constance  Dedans ce peu de vers l'éternelle assurance. "")",0.59,Substitution
236,"('#melite', ""Garde bien ton sonnet, et pense qu'aujourd'hui Mélite veut te croire autant et plus que lui. Je le prends toutefois comme un précieux gage Du pouvoir que mes yeux ont pris sur ton courage. Adieu, sois-moi fidèle en dépit du jaloux."")","('#melite', ""Garde bien ton papier, et pense qu'aujourd'hui  Mélite veut te croire autant et plus que lui. "")",0.0,Match
237,"('#tircis', 'Ô ciel ! Jamais amant eut-il un sort plus doux !')","('#tirsis', ""Par ce refus mignard qui porte un sens contraire  Ton feu m'instruit assez de ce que je dois faire.  Ô Ciel, je ne crois pas que sous ton large tour  Un mortel eut jamais tant d'heur, ni tant d'amour.  Il lui coule le Sonnet dans le sein comme elle se dérobe."")",0.56,Substitution
238,"('#philandre', ""Tu l'as gagné, Mélite, il ne m'est pas possible D'être à tant de faveurs plus longtemps insensible : Tes lettres où sans fard tu dépeins ton esprit, Tes lettres où ton coeur est si bien par écrit Ont charmé tous mes sens par leurs douces promesses, Leur attente vaut mieux, Cloris, que tes caresses, Ah, Mélite, pardon, je t'offense à nommer Celle qui m'empêcha si longtemps de t'aimer. Souvenirs importuns d'une amante laissée, Qui venez malgré moi remettre en ma pensée Un portrait que j'en veux tellement effacer Que le sommeil ait peine à me le retracer, Hâtez-vous de sortir sans plus troubler ma joie, Et retournant trouver celle qui vous envoie, Dites-lui de ma part pour la dernière fois Qu'elle est en liberté de faire un autre choix, Que ma fidélité n'entretient plus ma flamme, Ou que s'il m'en demeure encore un peu dans l'âme, Je souhaite en faveur de ce reste de foi Qu'elle puisse gagner au change autant que moi. Dites-lui que Mélite, ainsi qu'une Déesse Est de tous nos désirs souveraine maîtresse, Dispose de nos coeurs, force nos volontés, Et que par son pouvoir nos destins surmontés Se tiennent trop heureux de prendre l'ordre d'elle, Enfin que tous mes voeux..."")","('#philandre', ""Tu l'as gagné Mélite, il ne m'est plus possible  D'être à tant de faveurs plus longtemps insensible,  Tes lettres où sans fard tu dépeins ton esprit,  Tes lettres où ton coeur est si bien par écrit  Ont charmé tous mes sens de leurs douces promesses,  Leur attente vaut mieux, Cloris, que tes caresses :  Ah Mélite, pardon, je t'offense à nommer  Celle qui m'empêcha si longtemps de t'aimer.  Souvenirs importuns d'une amante laissée  Qui venez malgré moi remettre en ma pensée  Un portrait que j'en veux tellement effacer,  Que le sommeil ait peine à me le retracer  Hâtez-vous de sortir sans plus troubler ma joie  Et retournant trouver celle qui vous envoie  Dites-lui de ma part pour la dernière fois  Qu'elle est en liberté de faire un autre choix  Que ma fidélité n'entretient plus ma flamme,  Ou que s'il m'en demeure encore un peu dans l'âme,  Je souhaite en faveur de ce reste de foi  Qu'elle puisse gagner au change autant que moi :  Dites-lui de ma part, que depuis que le monde  Du milieu du Chaos tira sa forme ronde,  C'est la première fois que ces vieux ennemis  Le change, et la raison sont devenus amis  Dites-lui que Mélite ainsi qu'une Déesse  Est de tous nos désirs souveraine maîtresse,  Dispose de nos coeurs force nos volontés,  Et que par son pouvoir nos destins surmontés  Se tiennent trop heureux de prendre l'ordre d'elle,  Enfin que tous mes voeux [... ]"")",0.0,Match
239,"('#tircis', 'Philandre.')","('#tirsis', 'Philandre. ')",0.0,Match
240,"('#philandre', ""Qui m'appelle ?"")","('#philandre', ""Qui m'appelle ?"")",0.0,Match
241,"('#tircis', ""Tircis, dont le bonheur au plus haut point monté Ne peut être parfait sans te l'avoir conté."")","('#tirsis', ""Tirsis dont le bonheur au plus haut point monté,  Ne peut être parfait sans te l'avoir conté. "")",0.0,Match
242,"('#philandre', ""Tu me fais trop d'honneur par cette confidence."")","('#philandre', ""Tu me fais trop d'honneur par cette confidence. "")",0.0,Match
243,"('#tircis', ""J'userais envers toi d'une sotte prudence, Si je faisais dessein de te dissimuler Ce qu'aussi bien mes yeux ne sauraient te celer."")","('#tirsis', ""J'userais envers toi d'une sotte prudence,  Si je faisais dessein de te dissimuler  Ce qu'aussi bien mes yeux ne sauraient te celer. "")",0.0,Match
244,"('#philandre', ""En effet, si l'on peut te juger au visage, Si l'on peut par tes yeux lire dans ton courage, Ce qu'ils montrent de joie à tel point me surprend, Que je n'en puis trouver de sujet assez grand. Rien n'atteint, ce me semble, aux signes qu'ils en donnent."")","('#philandre', ""En effet, si l'on peut te juger au visage,  Si l'on peut par tes yeux lire dans ton courage,  Je ne croirai jamais qu'à force de rêver  Au sujet de ta joie on le puisse trouver,  Rien n'atteint ce me semble aux signes qu'ils en donnent. "")",0.0,Match
245,"('#tircis', ""Que fera le sujet, si les signes t'étonnent ? Mon bonheur est plus grand qu'on ne peut soupçonner. C'est quand tu l'auras su qu'il faudra t'étonner."")","('#tirsis', ""Que fera le sujet si les signes t'étonnent ?  Mon bonheur est plus grand qu'on ne peut soupçonner,  C'est quand tu l'auras su qu'il faudra t'étonner. "")",0.0,Match
246,"('#philandre', 'Je ne le saurai pas sans marque plus expresse.')","('#philandre', 'Je ne le saurai pas sans marque plus expresse. ')",0.0,Match
247,"('#tircis', 'Possesseur, autant vaut...')","('#tirsis', 'Possesseur autant vaut [... ]')",0.0,Match
248,"('#philandre', 'De quoi ?')","('#philandre', 'De quoi ? ')",0.0,Match
249,"('#tircis', ""D'une maîtresse Belle, honnête, jolie, et dont l'esprit charmant De son seul entretien peut ravir un amant, En un mot, de Mélite."")","('#tirsis', ""D'une maîtresse,  Belle, honnête, jolie, et dont l'esprit charmant  De son seul entretien peut ravir un amant,  En un mot, de Mélite. "")",0.0,Match
250,"('#philandre', ""Il est vrai qu'elle est belle, Tu n'as pas mal choisi, mais..."")","('#philandre', ""Il est vrai qu'elle est belle, Tu n'as pas mal choisi, mais [... ]"")",0.0,Match
251,"('#tircis', 'Quoi, mais ?')","('#tirsis', 'Quoi, mais ? ')",0.0,Match
252,"('#philandre', ""T'aime-t-elle ?"")","('#philandre', ""T'aime-t-elle ? "")",0.0,Match
253,"('#tircis', ""Cela n'est plus en doute."")","('#tirsis', ""Cela n'est plus en doute. "")",0.0,Match
254,"('#philandre', 'Et de coeur ?')","('#philandre', 'Et de coeur ? ')",0.0,Match
255,"('#tircis', ""Et de coeur, Je t'en réponds."")","('#tirsis', ""Et de coeur,  Je t'en réponds. "")",0.0,Match
256,"('#philandre', ""Souvent un visage moqueur N'a que le beau semblant d'une mine hypocrite."")","('#philandre', ""Souvent un visage moqueur  N'a que le beau semblant d'une mine hypocrite. "")",0.0,Match
257,"('#tircis', 'Je ne crains rien de tel du côté de Mélite.')","('#tirsis', 'Je ne crains pas cela du côté de Mélite. ')",0.0,Match
258,"('#philandre', ""Écoute, j'en ai vu de toutes les façons. J'en ai vu qui semblaient n'être que des glaçons, Dont le feu retenu par une adroite feinte S'allumait d'autant plus qu'il souffrait de contrainte ? J'en ai vu, mais beaucoup, qui sous le faux appas Des preuves d'un amour qui ne les touchait pas, Prenaient du passe-temps d'une folle jeunesse, Qui se laisse affiner à ces traits de souplesse, Et pratiquaient sous main d'autres affections : Mais j'en ai vu fort peu de qui les passions Fussent d'intelligence avec tout le visage."")","('#philandre', ""Écoute, j'en ai vu de toutes les façons.  J'en ai vu qui semblaient n'être que des glaçons  Dont le feu gourmandé par une adroite feinte  S'allumait d'autant plus qu'il souffrait de contrainte :  J'en ai vu, mais beaucoup, qui sous le faux appât  Des preuves d'un amour qui ne les touchait pas  Prenaient du passe-temps d'une folle jeunesse  Qui se laisse affiner à ces traits de souplesse  Et pratiquaient sous-main d'autres affections,  Mais j'en ai vu fort peu de qui les passions  Fussent d'intelligence avecques le visage. "")",0.0,Match
