schelandre-tyr-sidon-i,schelandre-tyr-sidon-ii,Score
-,"('#almodice', 'Il semble qu\'au partir chaque element nous rie. Nous avions levé l\'anchre, et nos voiles tendus Sont d\'un vent à souhait ronds et fermes rendus. La terre, au branslement dont l\'onde nous balance, Semble nous dire adieu, faisant la reverence. L\'eau se fend sous la proue, et d\'azur et de blanc Fait des rideaux plissez à l\'un et l\'autre flanc. Mais le malheur bien tost vint à jouer son roolle, Arrestant nostre cours par le deffaut d\'Eole. Nous n\'estions guères loing, quand le prince amoureux D\'accoster sa maistresse ardemment desireux, Quittant le faulx habit, à tous se fit cognoistre, Armé de tous costez pour se rendre le maistre. Il entre en un lieu sombre où seulette attendoit La timide princesse, autre qu\'il ne cuidoit, Qui, tremblante, met bas son voile du visage, Et, tombant à ses pieds, begaye ce langage : "" À ta discretion, grand Belcar, me voicy ; Belcar, qui jusques là, plus qu\'un marbre endurcy, As tousjours mesprisé, tousjours mis en arrière De mes faibles attraits la muette prière ; Me voicy devant toi, qui desire à ce jour Gaigner d\'un coup de sort ou la mort ou l\'amour. Prends ma virginité, je te l\'ay destinée : Rien n\'est de mieux acquis qu\'une chose donnée. Helas ! Si ma beauté n\'est digne d\'amitié, Pour le moins ma constance est digne de pitié. Quoy ! L\'obligation que tu m\'as de la vie D\'un simple accueil riant ne sera pas suivie ? "" Comme on voit quelquefois un jeune pastoureau, Le soir dans la forest recherchant un taureau, Destourner son chemin d\'un lyon qu\'il avise, Et perdre paslissant sa première entreprise, Ainsi, frappé d\'effroy, le prince recula, Puis, tirant le poignard, en ces termes parla : "" ô Cassandre de nom, de moeurs pire qu\'Heleine ! M\'ayant ainsi trompé, qui me garde, vilaine, De chastier ta faute et ta lasciveté ? Va, ce n\'est pas ton sexe ou ton humilité ; Tu dois remercier quelques traicts de visage Que tu tiens de ta soeur, bien plus belle et plus sage. Je te pardonne à toi, mais ce crapault infect, Ta fausse conseillère, en sentira l\'effect. "" Lors, me pensant trouver, il sort de la chambrette ; Mais en un lieu secret j\'avoy fait la retraitte. Lui donc, impatient, après m\'avoir cherché, Ayant entre ses dents son courroux remasché, Du rebord de la pouppe il saulte en la patache, Tranchant du cimeterre un cable qui l\'attache ; Puis il se rend forçat, et dans les airs cavez Exerce à plis de reins deux avirons trouvez. Son esquif glisse loing de chaque coup de rame, Si ne fuit-il du corps si viste que de l\'ame. Il vole toutesfois ; le temps mol et serain, Qui nous tient en arrest, lui tend comme la main. Elle, puisque ses pleurs, ses cris et sa poursuite Ne pouvoient arrester si merveilleuse fuite, Tournant l\'oeil de travers, le teint have et plombé, Recueillit le poignard de fortune tombé. "" à tort, dit-elle, à tort de ta rigueur extrême Je me plaindrois, Belcar, puisqu\'en ta rigueur même, Ostant à ma douleur tout espoir de guairir, Au moins tu m\'as donné le moyen de mourir. ô dieux ! ô feux du ciel ! ô fortune contraire ! Voilà le dernier mal que vous me sçaurez faire ! ""')",0.0
-,"('#l-archer', ""Place, place ! Messieurs ! ô malheureux office ! Que ne suis-je exposé moi-même en sacrifice ! Quel courage de fille ! Helas ! Le coeur me fend : Vous diriez qu'elle vient en un char triomphant."")",0.0
-,"('#soldat', ""Archer, dy-nous un peu d'où vient qu'une sentence Prend un delay si court en un fait d'importance ?"")",0.0
-,"('#l-archer', 'Du jugement succinct un mandement royal Seul excuse la haste et ce qu\'il a de mal ; Mais en le prononçant les juges plus sevères Ne pouvoient espargner leurs pleurs à nos misères. La seule patience, en son geste, en son oeil Portoit la gravité beaucoup plus que le dueil, Sinon qu\'ayant la court humblement suppliée De mourir clair-voyante et n\'estre point liée. Ayant ce passe-droit : "" messieurs, dit-elle alors, J\'auray libre en mourant l\'esprit comme le corps. Ainsi, que serviroient ny bandeau ny contrainte ? J\'embrasse mon destin sans regret et sans crainte (vous le pouvez bien voir, les signes en sont grands), C\'est grace neantmoins ; graces je vous en rends ! ""')",0.0
-,"('#soldat', ""Ah ! La voicy qui vient. Voyez comme elle monte Franchement ces degrez et d'une alleure prompte ! Diriez-vous à la voir qu'elle ait tant fait de mal ? Paix là, prestons l'oreille... elle fait un signal."")",0.0
-,"('#meliane', ""Peuple qui, me perdant, perdez plus que moi-même, Et qui m'aymez tous mieux qu'aujourd'huy je ne m'ayme, J'ay cessé de m'aymer quand j'ay perdu l'amour Qui me faisoit aymer et moi-même et le jour. Apprenez, assistans, que c'est mon seul silence Qui m'a de ce trespas causé la violence. Je pouvois eviter, au sein d'un autre port Qu'en celui de Charon, la tempeste du sort ; Mais, desirant perir, quelle juste puissance Doit preceder en moi l'autheur de ma naissance ? Puis que ma fin lui plaist, l'auroy-je point à gré, Vu que je suis rebelle à son trône sacré ? Car j'ay sauvé Belcar, et suis cause qu'en suitte Ma miserable soeur à la tombe est reduite, Mais, las ! Non par mes mains. N'imputez point, amis, À mon renom futur un tel acte commis. Il faut ou qu'elle-même ait retranché sa vie, Ou peut-estre celui qui nous l'avoit ravie. Le temps, qui donne jour à toute verité, Mettra mon innocence en plus grande clarté. Ce que j'en dis suffit pour n'estre diffamée ; Mais, pour fuir la mort, je l'ay trop reclamée. Toy donc, executeur du coup de mon repos, Tâche de le passer net et bien à propos. Monstre-moi comme il faut agencer ma posture Pour donner à mon ame une prompte ouverture. Pauvre homme, pleures-tu ? Te desplaist-il à toi De suivre mon desir et le plaisir du roy ?"")",0.0
-,"('#belcar', ""Arrestez, arrestez ! Peuple, faites-moi place ! Qu'avant m'avoir ouy plus avant on ne passe."")",0.0
-,"('#meliane', ""Quel est ce nouveau bruit ? Que voy-je là, bons dieux ? Quel prestige incroyable est offert à mes yeux ! N'est-ce pas là Belcar ? C'est lui-même, ou je rêve."")",0.0
-,"('#belcar', 'Archers, ne craignez rien ; tenez, je rends mon glaive. Je ne viens pas icy pour faire quelque effort, Mais pour entre vos mains recognoistre mon tort. Ma vie est pour ma dame une rançon capable, Car du fait pretendu je suis le seul coupable ; Je merite la place où sans sujet elle est, De mourir avec elle ou pour elle estant prest.')",0.0
-,"('#meliane', ""Messieurs, n'empeschez point ce prince miserable Qu'il me donne et reçoive un adieu deplorable. Quelle rage, ô Belcar ! T'a peu donc inciter, Estant hors du peril, à t'y precipiter ?"")",0.0
-,"('#belcar', ""Mais, ma reyne, plus tost, qui vous fait condescendre D'avouer comme vostre un crime de Cassandre, Un crime des plus noirs et des plus inhumains, Qu'elle a par desespoir faict de ses propres mains ? Je l'ay sceu, je l'ay vu, lorsque, l'ayant quittée, Elle s'est de plain sault dans les vagues jettée, M'ayant auparavant par signes menacé De s'enfoncer au sein mon poignard amassé. Cependant c'est le mal qu'à tort on vous impose ; Que vous peut-on d'ailleurs imputer autre chose ? Si l'on ne vous punit que pour m'avoir sauvé Qu'on me remette aux fers : me voilà retrouvé. Je suis, et non pas vous, s'il faut une victime, À Leonte et Cassandre offrande legitime."")",0.0
-,"('#meliane', ""Belcar, que vous diray-je ? Avant que repartir, Faites-moi franchement de mes doutes sortir. Est-ce le mouvement d'un amour veritable (amour qui soit resté tousjours solide et stable), Aujourd'huy resolu de me donner secours, Ou de joindre à ma fin le terme de vos jours Qui vous fait, innocent, venir en confiance, Ou bien est-ce un remords de vostre conscience ? Est-ce, dis-je, un regret, un flambeau de fureur, Qui, des dieux irritez vous donnant la terreur, Vous force à satisfaire aux pieds de l'offencée, À ma bonté trahie, à vostre foi faussée ? Car, bien qu'à vous et moi l'un ny l'autre motif N'apporte qu'un remède inutile et tardif (l'arrest de mon supplice estant irrevocable Et la hayne du roy contre vous implacable), Les malheurs neantmoins communs entre nous deux M'auront une autre face, un aspect moins hideux, Si dans la trahison dont ma soeur m'a trompée Vostre fidelité n'a point esté trempée : Car nous serons contens dans les Champs-Elysez Et ne verrons jamais nos manes divisez, Au lieu que, vous sçachant meslé dans cette trame, Je vux estre aux enfers le fleau de vostre ame."")",0.0
-,"('#belcar', ""Ma deesse, eh ! Comment cet injuste soupçon Vous a-t-il peu seduire en aucune façon ? Que j'eusse à vous, madame, une autre preferée, Une autre qui jamais ne vous fut comparée ? Qu'en mon amour si franc et si bien estably Auroit peu se glisser le mespris et l'oubly ? Quel tort fait à ma flamme ! Et quelle injure encore Faite à vostre beauté, qui son pouvoir ignore ! Sçachez que vos liens sont aussi forts que doux, Et que, pour desbaucher un coeur aymé de vous, Je ne sais si Venus serait même assez belle. Aussi les immortels tous en ayde j'appelle, Dieux d'en haut et d'en bas, en justice conjoints. Qu'ils soient de ma franchise et juges et tesmoins ! ô courriers de Neptune et filles de Nerée, Errantes deitez de la plaine azurée, Avec quel zèle ardent vous ay-je protesté Que j'avois le coeur net de ceste lascheté, Lors que dans ma nacelle, à route vagabonde, J'allois comme un plongeon dansant au gré de l'onde !"")",0.0
-,"('#phulter', 'Grace ! Grace ! Ouvrez-vous ! Grace, de par le roy ! Madame, descendez.')",0.0
-,"('#meliane', 'Vous moquez-vous de moi ?')",0.0
"('#meliane', ""Prince, notre vainqueur, Grand d'esprit, de renom, de fortune et de coeur, Tous jugent d'une voix que la guerre chagrine D'un deuil intérieur vous dévore et vous mine ; Que c'est un mal caché, non le mal apparent, Qui vous rend le teint jaune et l'oeil demi-mourant. Me le cèlerez-vous ? Quelle angoisse inconnue En votre guérison de santé vous denue ? Que si l'éloignement d'un bon père vous cuit, Eh ! Ne voyez-vous pas que l'ennui vous y nuit ? Mourant, vous éloignez pour jamais sa présence ; Ou bien, si le regret d'être sous la puissance D'un monarque ennemi vous va persécutant, C'est là qu'il vous sied mieux de paraître constant. « L'invincible vertu dont l'âme est remparée Chez les plus grands haineux se doit rendre admirée. » Au fond, ne craignez point : vous n'êtes pas en main D'un cyclope cruel, d'un busire inhumain."")","('#phulter', ""Non, non, madame, non ; le roy vous donne grace. Il meurt s'il ne vous voit et s'il ne vous embrasse ; Il est desabusé, despouillé de courroux. À bonne heure je viens pour lui, mais pour nous tous."")",0.5930973291397095
"('#belcar', ""Chef d'oeuvre de nature, adorable princesse, De vrai, c'est un souci qui me gêne sans cesse, Qui m'attache en ce lit, voire, et doit à la fin Me porter à Charon, misérable butin, Puisque c'est trop oser d'espérer le remède. Toutefois, je reçois votre enquête à mon aide ; Ma langue s'enhardit avec votre bonté Et mon piteux état se donne liberté. Mais je veux, s'il vous plaît, avant que de vous dire Mon secret important, que chacun se retire. Vous saurez donc, madame, et ne vous fâchez point, Qu'un amour indiscret m'a réduit à ce point : Les yeux doux et meurtriers d'une fille royale (Qui dans tout l'univers à vous seule s'égale) Ont de rayons subtils un brasier allumé Au profond de mon sein dont je suis consumé. Homme présomptueux ! Las ! Je ne suis pas digne Seulement d'aviser son front en droite ligne."")","('#meliane', ""Sa grace estoit tardive et serait encor vaine Sans Belcar, que le ciel à mon secours ameine ; Car, s'il ne m'eust tiré les espines du coeur, Ma douleur eust tourné ceste grace en rigueur. Mais puisque ce beau prince a levé tout l'ombrage Qui m'avoit contre lui troublé jusqu'à la rage, Phulter, allez devant. Dites-lui le premier Que je lui vay tantost rendre son prisonnier. Cependant n'ostez point cest appareil funeste, Car pour ma delivrance encor un point me reste. çà, que de mes deux bras je t'aille environner : Que n'ay-je un myrte en main propre à te couronner ! ô mon parfait amy ! Ma mesfiance fausse De ta fidelité le merite rehausse. Baise-moi mille fois. Ma joye, en sa grandeur, Comme un petit objet mesprise la pudeur."")",0.7095499038696289
"('#meliane', ""Il s'émeut derechef. Monsieur, reprenez coeur. Ô le petit sujet d'une grande langueur ! Si c'est là le seul point qui vous mélancolie, Secouez désormais le chagrin qui vous lie. Estimez-vous si peu vos mérites connus ? Où serait la beauté, fut-elle une venus, Qui de vous posséder ne s'estimât heureuse ? Réveillez votre force : « Une âme généreuse Jamais sur ses desseins ne demeure en défaut ; Le ciel aide au mortel aspirant toujours haut. » Brisons là de discours, car je crains, pour cette heure, De vous importuner par ma longue demeure ; Mais, si cela vous plaît, souvent je viendrai voir Si mon conseil aura sur vous quelque pouvoir. Adieu, brave Belcar."")","('#belcar', ""Souverains directeurs de la fortune humaine, À quel comble de bien mon mal passé m'ameine ! Qu'est-ce qui peut encor manquer à mon desir ? Si je meurs aujourd'huy, je mourray de plaisir ; Ouy, je mourray content, ma dame estant sauvée, Ma constance cognue et la sienne esprouvée."")",0.7237593531608582
"('#belcar', ""Déesse des Charites, Le ciel vous récompense au prix de vos mérites ! Qu'une bonté si rare en si rare beauté Se rencontrât ailleurs qu'en la divinité, Qui l'aurait peu penser ? Ô merveille du monde ! Ô ma bonne fortune à nulle autre seconde ! Çà, çà, je veux guérir ; levez-moi l'oreiller ; Qu'on ne vienne à ce coup du vivre appareiller."")","('#meliane', ""Ne parle plus de mort. Nous mourrons s'il le faut : Je te seray compagne en ce même eschafaut ; Mais je croy que mon père auroit le coeur d'un scythe Si nostre amour si rare à pitié ne l'incite."")",0.4799926280975342
"('#leonte', ""Tant plus, mon Timadon, je pèse et considère La prise de Belcar et l'âge de son père, Tant plus je me console, espérant voir en bref La fin de ce royaume orphelin de son chef. As-tu bien vu ce geste et lu dans cette face ? Le bon homme se meurt, quelque mine qu'il fasse ; C'est un tronc sans vigueur, un corps demi-transi. As-tu vu qu'il semblait se rendre à ma merci Quand, d'un traité de paix me faisant la semonce, J'ai, lui rivant ce clou, fait ma brusque réponse ? Cette affaire, ai-je dit, n'est pas mise à mon choix : Que de Tyr et Sidon les conseils et les rois, Jugent si l'on pourrait rendre bien terminée, Sans la mort d'un parti, notre guerre obstinée ; Pour moi, qui chez mon père ai moins de volonté Que prisonnier chez vous je n'ai de liberté, Si dirai-je en passant que selon mon courage, Il me serait plus doux, sans un plus grand carnage, Qu'entre Belcar et moi, par un dernier effort, On soumit en duel le plus faible au plus fort : Car aussi bien jamais nos valeurs co-rivales Ne se pourront tenir en des bornes égales."")","('#belcar', ""Quoy qu'il ait le coeur dur, j'espère que le mien Vaincra par patience et tout autre et le sien. Desjà l'ambassadeur, qui mon abord precède, Du meurtre et du soupçon que son ame possède Aura justifié tant mon père que moi Par l'autheur du mefait, tesmoin digne de foi."")",0.6511911749839783
"('#timadon', ""J'ai vu que ce discours, si prompt et généreux, L'a saisi tout_à_coup d'un tremblement peureux ; Mais comme il est matois, leurré d'expérience, Il vous a répondu qu'il prenait patience, Et que le ciel, arbitre aussi juste que fort, Jugerait sur vous deux et du droit et du tort ; Que ce n'est point la peur, mais l'humanité douce, Qui pour le bien public à cette offre le pousse ; Ce que pour vous montrer, il vous donnait pouvoir En l'enclos de Sidon de tout ouïr et voir, Sans garde et sans garant que votre foi jurée, Assuré qu'avisant sa place remparée, Ses magasins fournis, ses galions armés, Et ses sujets nombreux en défense animés, Vous n'estimeriez plus qu'une entière conquête Fut entre vous et lui si facile et si preste. À ces mots, un sanglot du profond de son coeur A doublé de ses yeux l'ordinaire liqueur."")","('#l-amiral', ""Je voulois de ce pas sur le havre descendre, Mais tout court je reviens pour au conseil me rendre. Le roy, comme on m'a dit, a fait en son chemin Rencontre d'un seigneur de chez Abdolomin, Qui, bien accompagné d'hommes et de creance, Vient en temps à propos pour avoir audience, Estant sa majesté joyeuse de sçavoir Meliane encor vive et preste à le revoir : De sorte qu'à present ils sont en conference, Qui me fait d'un accord concevoir l'esperance, Par lequel nous pourrons voir encor une fois Jusqu'au large ocean Tyr estendre ses lois. Ces amans heritiers chaqu'un d'un diadème, Tous deux pleins de merite et pleins d'amour extrême, Pourroient-ils mieux choisir et mieux s'apparier Pour avec la vertu la grandeur marier ? Tu defis ton bandeau quand par toi fut tirée Une si juste flesche, ô fils de Cytherée ! Ou, comme à Tiresie, une favur des cieux Te rendoit clair-voyant l'esprit au lieu des yeux ; Ou, si c'est par hazard, à ce coup on peut dire Que celui qui moins vise est celui qui mieux tire. Je vay donc assister à ce qu'on resoudra : Mon maistre, s'il me croit, retif ne s'y rendra."")",0.6752965450286865
